matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,uid_idoc,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.794785443308052,0,0,0,1,1,15,-6.60476359492065,0,0.1576912421432287,0,-18,0,1,0
0,-9.667219500517549,1,0,0,1,1,18,-7.508504777943205,0,0.0761029105934351,0,-5,0,0,0
0,-6.748368271299515,1,0,0,1,0,27,-11.969804593511594,0,-0.0747083369642496,0,-7,0,0,0
0,-9.627998787364268,1,0,0,1,0,8,-8.609429206369693,0,0.0943186432123184,0,-4,0,0,0
0,-7.829849520037441,1,0,1,1,1,2,-10.178045124283539,0,0.1798604605719447,0,-1,0,1,0
0,-6.549269594239308,1,0,1,1,0,22,-11.78748303671764,0,0.088239112868905,0,-1,0,1,0
0,-6.549269594239308,1,0,1,1,1,13,-9.729094904235636,0,0.1020545847713947,0,7,0,0,0
0,-6.794785443308052,1,0,1,1,0,12,-5.810286461407363,0,-0.1195961925831586,0,-1,0,2,0
1,-6.195253047967186,0,0,1,0,1,1,-6.2064961395413665,0,-0.014908954501152,1,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,3,-8.623415448344433,0,-0.0071088597178459,0,-5,0,0,0
0,-8.516647472918727,0,0,1,0,0,1,-6.8422755479438395,0,0.1009600982069969,1,-1,0,1,0
0,-6.794785443308052,1,0,0,1,1,3,-10.283405639941366,0,0.0507367476820945,0,-4,0,0,0
0,-6.195253047967186,1,0,1,1,1,15,-7.45455911505149,0,0.1668687369975298,0,-1,0,0,0
0,-9.94165634621931,1,0,0,1,0,8,-7.829849520037441,0,-0.2855474520173818,0,-9,0,0,0
0,-6.195253047967186,0,0,1,1,0,6,-5.3795035453149085,0,0.1144671887159347,1,-1,0,1,0
0,-9.553890815210545,1,0,0,1,1,10,-5.3795035453149085,0,0.0055574476718902,0,-3,0,1,0
0,-9.553890815210545,1,0,0,1,1,14,-10.052881981329532,0,0.12588781863451,0,-6,0,0,0
0,-8.251366337156114,1,0,1,1,0,3,-5.3795035453149085,0,-0.0419762488153726,0,-1,0,4,0
0,-6.794785443308052,1,0,0,0,1,3,-9.184793351273257,0,0.0111717134714126,0,-17,0,0,0
0,-7.146302413206516,1,0,0,0,1,3,-11.633332356890381,0,0.0820321440696716,0,-6,0,0,1
0,-6.195253047967186,1,0,1,0,0,3,-6.926379476592348,0,0.0266417525708675,0,-1,0,0,0
0,-6.195253047967186,0,0,1,1,1,2,-6.801595912310578,0,0.1555694714188575,1,-1,0,1,0
0,-6.195253047967186,1,0,0,0,0,16,-5.810286461407363,0,-0.0283639132976531,0,-4,0,2,1
0,-6.256071788002225,1,0,1,1,0,2,-7.437205100358338,0,0.1796660330447405,0,3,0,0,0
0,-8.10697183227422,1,0,1,1,0,4,-9.330747263896336,0,0.0,0,-1,0,1,0
0,-8.041908238927158,1,0,0,0,1,22,-7.146302413206516,0,0.0487923603805749,0,-4,0,0,1
0,-9.275177412741526,1,0,0,1,0,12,-10.40118867559775,0,0.2248326670378446,0,-3,0,0,0
0,-6.549269594239308,1,0,1,1,1,6,-8.194747443156606,0,0.0120185781270265,0,-1,0,2,0
0,-6.256071788002225,1,0,0,0,0,4,-8.616397875685788,0,-0.1243882030248642,0,-4,0,0,1
0,-8.285937681221203,1,0,1,0,1,1,-7.437205100358338,0,-0.0257703158703596,0,-1,0,0,1
0,-8.251366337156114,1,0,1,1,1,13,-11.499800964265859,0,-0.1038807034492492,0,-1,0,0,0
0,-9.59025845938142,1,0,0,1,1,4,-8.964121989104436,0,-0.0556666725315153,0,-3,0,3,0
0,-8.285937681221203,0,0,0,0,1,2,-8.261122512101478,0,0.0674530789256095,1,-3,0,1,1
0,-7.437205100358338,1,0,0,0,1,1,-11.276657412951648,0,0.0648645925966054,0,-4,0,0,1
0,-9.94165634621931,1,0,0,0,1,3,-11.499800964265859,0,-0.1111966855823993,0,-4,0,0,1
0,-6.195253047967186,0,0,1,0,1,22,-6.60476359492065,0,0.0822383594068735,1,-1,0,1,0
1,-6.195253047967186,1,0,1,0,1,14,-12.88609532538575,0,5.5879354476928724e-08,0,-1,0,0,0
0,-7.146302413206516,1,0,0,0,1,19,-6.433258038231307,0,-0.1549602318254263,0,-4,0,0,0
0,-8.285937681221203,0,0,1,1,0,0,-5.3795035453149085,0,0.029635414481163,1,-1,0,1,0
0,-6.256071788002225,1,0,0,0,0,1,-6.73549255693947,0,0.0204962706193327,0,-5,0,0,1
0,-8.10697183227422,0,0,1,1,1,23,-10.082734944479215,0,-0.0295666586607694,1,-1,0,1,0
0,-6.256071788002225,1,0,0,1,0,0,-7.524803159676324,0,-0.0087204091250896,0,-4,0,0,0
0,-6.549269594239308,1,0,1,1,0,1,-8.090304779789008,0,-0.0135826524347066,0,-1,0,2,0
0,-6.549269594239308,1,0,0,0,0,32,-5.3795035453149085,0,0.0286616366356611,0,-3,0,2,0
0,-6.256071788002225,1,0,0,1,0,1,-6.73549255693947,0,0.049254281476423,0,-10,0,0,0
0,-6.549269594239308,1,0,1,1,0,13,-11.633332356890381,0,0.0771157014814168,0,-1,0,15,0
0,-6.549269594239308,1,0,0,0,1,15,-11.969804593511594,0,0.0147306993603706,0,-5,0,0,0
0,-6.549269594239308,1,0,0,0,0,3,-12.88609532538575,0,-0.0200420315377414,0,-6,0,0,0
0,-6.256071788002225,1,0,1,1,0,11,-11.276657412951648,0,0.0020956210792064,0,-1,0,0,0
0,-6.324357695868357,1,0,0,1,0,21,-9.261754392409385,0,-0.1335897287353873,0,-5,0,0,0
0,-6.195253047967186,0,0,1,1,0,3,-7.62599917165791,1,-0.0855130199042112,0,-1,0,1,0
0,-6.794785443308052,1,0,1,0,1,2,-8.58203023218158,0,-0.0652312561869621,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,0,3,-10.634803526779255,0,0.0111547783017158,0,-1,0,1,0
0,-6.195253047967186,1,0,0,1,0,3,-6.2064961395413665,0,-0.0689717605710029,0,-3,0,11,0
0,-7.146302413206516,1,0,0,1,1,5,-10.283405639941366,0,-0.0244139898869245,0,-4,0,0,0
0,-9.468368641772383,0,0,0,0,0,1,-9.995723567489584,0,-0.0558088794350624,0,-3,0,2,0
0,-8.473297032045114,1,0,0,1,0,5,-7.98082054694732,0,0.0829420704394579,0,-3,0,2,0
0,-6.256071788002225,0,0,0,0,1,1,-6.751613271442842,0,0.0835753996226041,1,-3,0,1,1
0,-6.794785443308052,0,0,0,0,0,1,-10.40118867559775,0,0.148880049586296,1,-3,0,1,1
0,-6.549269594239308,1,0,1,1,1,4,-7.768101512968994,0,0.0396298496052622,0,-1,0,2,0
0,-8.516647472918727,0,0,1,0,1,8,-8.609429206369693,0,0.0771606750786304,1,-1,0,1,0
0,-10.940185176330436,1,0,0,0,0,6,-9.7506011094566,0,0.0678019281476736,0,-3,0,0,0
0,-6.794785443308052,0,0,1,0,1,2,-6.801595912310578,0,0.1418864485177248,0,-1,0,1,0
0,-6.855410065124486,1,0,0,0,0,31,-10.940185176330436,0,0.0942967301535456,0,-6,0,0,0
0,-6.324357695868357,1,0,0,1,0,14,-7.768101512968994,0,-0.0846105990931391,0,-7,0,0,0
0,-9.275177412741526,1,0,0,0,1,12,-12.88609532538575,0,-0.0561412498354911,0,-4,0,0,0
0,-6.549269594239308,1,0,1,1,0,14,-5.975344537423814,0,-0.059853121638298,0,-1,0,7,0
0,-6.549269594239308,1,0,1,1,1,2,-11.969804593511594,0,-0.019906117580831,0,-1,0,7,0
0,-9.222533679256102,0,0,1,1,0,14,-5.810286461407363,0,-0.0233445540070533,1,-1,0,1,0
0,-6.195253047967186,1,0,1,0,0,1,-6.73549255693947,0,-0.0163544612005352,0,-1,0,3,1
0,-9.136591249455378,1,0,0,0,1,7,-10.634803526779255,0,-0.1197512112557888,0,-6,0,0,0
0,-8.767058150573277,1,0,0,0,1,14,-12.192948144825804,0,0.0432941922917962,0,-2,0,0,1
0,-6.549269594239308,1,0,1,1,1,31,-6.255411939743378,0,-0.0581640321761369,0,-1,0,2,0
0,-7.437205100358338,0,0,1,0,0,2,-9.288783064797304,0,0.0470618605613708,1,-1,0,1,0
0,-7.437205100358338,1,0,1,0,0,1,-11.499800964265859,0,0.0068279821425676,0,-1,0,2,0
0,-6.855410065124486,1,0,0,0,1,1,-8.111182364810563,0,0.0235403757542371,0,-3,0,3,0
0,-7.146302413206516,1,0,0,1,1,5,-6.433258038231307,0,0.1103161722421646,0,-3,0,0,0
0,-9.004531527442312,1,0,1,1,0,2,-12.88609532538575,0,0.0369703769683837,0,-1,0,4,0
0,-6.256071788002225,1,0,1,1,1,6,-9.7506011094566,0,0.0520954113453626,0,-1,0,2,0
0,-8.285937681221203,1,0,1,0,0,1,-5.975344537423814,0,0.0508772936019151,0,-1,0,0,0
0,-6.549269594239308,0,0,1,1,0,2,-9.288783064797304,0,0.0228921324014663,1,-1,0,1,0
0,-8.944513517716059,1,0,0,1,0,11,-9.772580016175375,0,-0.0416408851742744,0,-5,0,0,0
0,-8.595635884237359,1,0,0,1,1,4,-5.3795035453149085,0,-0.0148846618831157,0,-4,0,0,0
0,-8.688893377723941,1,0,0,1,1,11,-6.433258038231307,0,0.0674371644854545,0,-4,0,0,0
0,-6.794785443308052,1,0,1,0,0,15,-10.443748290016545,0,-0.3486759531942159,0,2,0,0,1
0,-6.794785443308052,1,0,1,1,0,2,-10.082734944479215,0,0.0528497174382209,0,1,0,0,0
0,-6.794785443308052,1,0,0,1,0,2,-8.181079804427942,0,-0.0495525188744068,0,-6,0,0,0
0,-8.473297032045114,1,0,1,1,0,6,-5.810286461407363,0,-0.1360720098018646,0,-1,0,10,0
0,-8.696440583359324,1,0,0,1,1,3,-10.746029161889478,0,-0.0079794414341449,0,-5,0,0,0
0,-10.082734944479215,1,0,0,0,1,7,-12.480630217277586,0,-0.1920232642141134,0,-5,0,0,0
0,-9.468368641772383,1,0,0,1,1,26,-12.480630217277586,0,-0.1890425998416692,0,-8,0,0,0
0,-8.285937681221203,1,0,1,0,1,1,-6.195253047967186,0,0.0962591096758842,0,-1,0,9,0
0,-6.794785443308052,0,0,1,0,1,13,-6.794785443308052,0,-0.1379746608436107,1,-1,0,2,0
0,-6.794785443308052,1,0,0,0,1,16,-6.255411939743378,0,0.0799716487526893,0,-6,0,0,1
0,-6.195253047967186,1,0,1,0,0,9,-12.480630217277586,0,0.1129979044198989,0,-1,0,0,1
0,-6.794785443308052,0,0,1,0,0,2,-8.285937681221203,0,-0.0906108319759368,0,-1,0,1,0
0,-8.285937681221203,1,0,1,0,0,4,-7.17566830801088,0,0.0143652763217687,0,-1,0,4,0
0,-8.516647472918727,1,0,0,0,1,1,-5.3795035453149085,0,0.0015392285141199,0,-7,0,0,1
0,-9.468368641772383,1,0,0,1,0,8,-6.433258038231307,0,0.0137060657143592,0,-5,0,0,0
0,-6.794785443308052,1,0,0,0,0,1,-7.807801382815679,0,0.078594742372915,0,-9,0,0,0
0,-6.794785443308052,1,0,0,0,1,1,-11.499800964265859,0,-0.0136071890592575,0,-3,0,0,0
0,-7.623405136480864,0,0,0,1,1,10,-5.3795035453149085,0,0.0075936597141473,1,-3,0,1,0
0,-6.794785443308052,1,0,1,0,1,13,-6.801595912310578,0,0.0323911057785153,0,-1,0,6,0
0,-8.65198882078849,1,0,0,0,0,3,-8.467254717589151,0,-0.0917443856596946,0,-7,0,0,0
0,-9.729094904235636,1,0,0,0,1,6,-5.3795035453149085,0,0.0826029004529118,0,-3,0,3,0
0,-9.995723567489584,1,0,0,1,0,4,-8.030166421050476,0,0.0192363038659095,0,-9,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,-11.181347233147324,0,-0.0111977122724056,0,-3,0,0,0
0,-6.794785443308052,1,0,1,1,0,3,-5.3795035453149085,0,0.0838332157882898,0,-1,0,3,0
0,-8.285937681221203,1,0,0,1,0,0,-5.810286461407363,0,0.0684746615588665,0,-3,0,24,0
0,-6.794785443308052,1,0,0,0,0,1,-8.944513517716059,0,-0.0419463831630498,0,-8,0,0,0
0,-6.855410065124486,1,0,0,0,0,5,-9.841572887662327,0,0.1416491102728098,0,-3,0,6,0
0,-9.07943283561543,0,0,1,1,1,2,-8.3752358188689,0,0.0381485223770141,1,-1,0,1,0
0,-6.855410065124486,1,0,1,0,0,1,-6.2064961395413665,0,-0.1110752187669277,0,-1,0,14,1
0,-6.195253047967186,1,0,1,1,0,9,-12.88609532538575,0,0.0368425957858562,0,-1,0,0,0
0,-6.794785443308052,0,0,1,0,1,9,-9.468368641772383,0,0.0332487914410383,1,-1,0,1,1
0,-7.623405136480864,0,0,0,0,1,27,-6.203360357730682,0,0.0343144517692773,1,-3,0,1,1
0,-6.256071788002225,1,0,1,1,1,2,-6.518766139945893,0,0.0745957866311073,0,2,0,0,0
0,-8.10697183227422,0,0,1,1,0,15,-10.806653783705913,0,-0.0850647334009409,1,-1,0,1,0
0,-8.251366337156114,0,0,1,0,0,13,-6.256071788002225,0,0.0285237804055213,1,-1,0,1,1
0,-6.195253047967186,1,0,1,0,0,11,-6.195253047967186,0,0.1169418040663003,0,-1,0,1,1
0,-6.195253047967186,0,0,1,1,0,15,-6.256071788002225,0,0.0427312888205051,1,-1,0,1,0
0,-6.195253047967186,1,0,1,0,0,6,-8.31655231704081,0,-0.0388376042246818,0,-1,0,0,1
0,-6.195253047967186,1,0,0,1,0,9,-8.65198882078849,0,-0.0747458338737487,0,-4,0,0,0
0,-6.794785443308052,1,0,1,0,1,1,-8.944513517716059,0,-0.1702755782452375,0,1,0,0,0
0,-6.794785443308052,1,0,0,1,1,26,-5.810286461407363,0,-0.0391619801521301,0,-3,0,6,0
0,-7.623405136480864,1,0,0,0,0,35,-8.944513517716059,0,-0.1104298308491706,0,-5,0,0,1
0,-6.794785443308052,1,0,0,0,1,1,-11.969804593511594,0,0.1723428182303905,0,-4,0,0,1
0,-6.549269594239308,1,0,0,1,1,7,-9.841572887662327,0,-0.0302266264334321,0,-8,0,0,0
0,-8.696440583359324,1,0,0,1,1,2,-9.468368641772383,0,0.0962012084200978,0,-7,0,0,0
0,-6.794785443308052,0,0,1,1,0,3,-5.810286461407363,1,-7.897615432739258e-07,0,-1,0,1,0
0,-6.794785443308052,0,0,1,0,1,4,-5.3795035453149085,0,0.032435804605484,1,-1,0,1,0
0,-9.275177412741526,1,0,0,0,1,17,-9.316562628904379,0,0.0985308047684877,0,-3,0,1,0
0,-9.275177412741526,0,0,0,0,0,3,-12.480630217277586,0,0.0232787802815437,0,-3,0,1,0
0,-6.794785443308052,0,0,0,0,1,17,-6.73549255693947,0,0.0076486840844154,0,-3,0,1,0
0,-6.8422755479438395,1,0,0,1,1,7,-9.795052872027433,0,0.0708228573203086,0,-3,0,0,0
0,-6.8422755479438395,1,0,0,0,0,1,-10.806653783705913,0,0.0398246422410011,0,-3,0,0,0
0,-6.794785443308052,1,0,0,0,1,1,-5.810286461407363,0,0.0448544397950172,0,-3,0,12,0
0,-6.195253047967186,1,0,0,1,0,3,-10.940185176330436,0,-0.0191871300339698,0,-4,0,0,0
0,-8.954269692661423,1,0,0,1,0,2,-5.810286461407363,0,0.0708600059151649,0,-4,0,36,0
0,-6.256071788002225,1,0,1,1,1,24,-11.382017928609475,0,-0.0310628823935985,0,-1,0,0,0
0,-9.452108120900602,1,0,0,0,1,1,-5.810286461407363,0,-0.2920818943229467,0,-2,0,0,1
0,-6.256071788002225,1,0,1,0,1,12,-6.255411939743378,0,-0.0302432310137003,0,2,0,0,1
0,-8.609429206369693,1,0,0,0,1,1,-10.940185176330436,0,0.1868384289856105,0,-3,0,0,1
0,-6.324357695868357,1,0,0,1,1,31,-6.2064961395413665,0,-0.0655600950121879,0,-5,0,0,0
0,-6.195253047967186,1,0,1,1,0,22,-5.810286461407363,0,0.0021349862217903,0,-1,0,16,0
0,-9.436107779554161,1,0,0,1,0,4,-9.436107779554161,0,-0.061813585460186,0,-4,0,0,0
0,-6.195253047967186,1,0,1,1,1,11,-9.275177412741526,0,-0.1048288345336914,0,-1,0,1,0
0,-6.195253047967186,1,0,1,1,1,4,-9.687422207835068,0,-0.0815656036138534,0,-1,0,8,0
0,-6.195253047967186,0,0,1,1,1,8,-10.443748290016545,0,-0.0019929650870115,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,0,17,-11.094335856157695,1,-3.725290298461914e-08,0,-1,0,1,0
0,-9.374549886554728,1,0,0,1,0,3,-7.786228897561551,0,0.0191325135529041,0,-10,0,0,0
0,-8.516647472918727,1,0,0,1,1,1,-9.795052872027433,0,-0.0401754155755043,0,-3,0,3,0
0,-6.195253047967186,0,0,1,1,0,1,-7.437205100358338,0,-0.0187355689704418,1,-1,0,1,0
0,-6.195253047967186,1,0,1,1,0,16,-9.136591249455378,0,-0.0653645414558202,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,1,2,-8.041908238927158,0,0.044870376586914,1,-1,0,1,0
0,-8.041908238927158,1,0,1,0,1,4,-7.744431768883089,0,0.1741972095633893,0,-1,0,7,1
0,-9.841572887662327,1,0,0,1,1,3,-11.094335856157695,0,0.0690240785479545,0,-16,0,0,0
0,-7.762131345982491,1,0,1,1,0,1,-10.178045124283539,0,0.0328973178121297,0,-1,0,1,0
0,-8.82565231483933,1,0,0,1,0,7,-8.403092773371865,0,0.0199148045222311,0,-7,0,0,0
0,-7.146302413206516,1,0,0,1,0,12,-9.148425707102382,0,-0.000213086605072,0,-3,0,0,0
0,-9.38958776391927,1,0,1,1,1,1,-6.751613271442842,0,0.0657440144869535,0,-1,0,1,0
0,-9.172523258681442,1,0,1,0,0,17,-6.751613271442842,0,-0.0855047460344583,0,-1,0,1,1
0,-7.146302413206516,1,0,0,1,0,1,-8.431748029132242,0,-0.0730267744511365,0,-5,0,1,0
0,-9.38958776391927,1,0,0,1,0,1,-8.984122655811104,0,-0.0505083752796053,0,-6,0,3,0
0,-6.324357695868357,1,0,1,1,0,2,-9.38958776391927,0,0.0824325620497613,0,-1,0,3,0
0,-6.549269594239308,1,0,1,1,1,2,-9.057453928896654,0,-0.0220918264240026,0,-1,0,9,0
0,-6.195253047967186,0,0,1,1,1,7,-8.041908238927158,0,0.0847524926066398,1,-1,0,1,0
0,-6.855410065124486,1,0,1,1,1,31,-11.78748303671764,0,0.0277285706251859,0,-1,0,5,0
0,-8.473297032045114,1,0,0,1,0,2,-9.59025845938142,0,0.0384801924228668,0,-3,0,0,0
0,-8.688893377723941,1,0,0,1,1,8,-10.746029161889478,0,0.0297490656375885,0,-5,0,0,0
0,-9.38958776391927,1,0,0,1,0,23,-7.587777958837713,0,-0.0269843488931655,0,-4,0,0,0
0,-7.762131345982491,1,0,0,1,0,2,-6.433258038231307,0,-0.0236917473375797,0,-16,0,0,0
0,-9.004531527442312,1,0,0,1,0,2,-11.181347233147324,0,0.030745061084345,0,-15,0,0,0
0,-9.38958776391927,1,0,1,1,0,19,-7.623405136480864,0,-0.0184729266610891,0,-1,0,3,0
0,-7.762131345982491,1,0,0,1,0,28,-10.488200052587379,0,0.0808056034147739,0,-9,0,0,0
0,-9.627998787364268,1,0,0,1,0,16,-8.609429206369693,0,-0.0588168707045763,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,1,7,-5.3795035453149085,0,-0.0422530211508274,0,-3,0,1,0
0,-6.195253047967186,1,0,0,1,0,1,-7.747360028662178,0,0.0308059025555849,0,-3,0,6,0
0,-9.172523258681442,1,0,1,1,1,2,-10.940185176330436,0,-0.2813561707735061,0,-1,0,3,0
0,-9.172523258681442,1,0,0,1,0,11,-10.940185176330436,0,-0.022581789612487,0,-3,0,4,0
0,-9.172523258681442,1,0,0,1,0,2,-6.433258038231307,0,0.0848957505077123,0,-5,0,0,0
0,-7.146302413206516,1,0,0,1,1,6,-9.59025845938142,0,-0.0472280904650688,0,-5,0,0,0
0,-7.146302413206516,1,0,0,1,1,6,-9.59025845938142,0,-0.0472280904650688,0,-5,0,0,0
0,-9.172523258681442,1,0,0,1,1,1,-7.587777958837713,0,-0.0352590028196573,0,-4,0,0,0
0,-9.172523258681442,1,0,0,1,0,6,-7.344831780227323,0,-0.0587450116872787,0,-4,0,0,0
0,-9.172523258681442,1,0,0,0,0,2,-12.88609532538575,0,0.0239750575575082,0,-9,0,0,1
0,-9.172523258681442,0,0,1,1,1,8,-5.3795035453149085,0,0.0202058255672454,1,-1,0,1,0
0,-9.172523258681442,1,0,0,1,0,3,-11.633332356890381,0,0.0223479178103654,0,-8,0,0,0
0,-10.534720068222272,1,0,1,1,1,14,-8.595635884237359,0,-0.1036561029031872,0,-1,0,6,0
0,-9.374549886554728,1,0,0,1,1,1,-11.276657412951648,0,-0.0542012141086161,0,-3,0,22,0
0,-6.195253047967186,1,0,1,1,1,14,-8.181079804427942,0,-0.0641214400529861,0,-1,0,2,0
0,-6.549269594239308,1,0,1,1,1,15,-9.025365614345153,0,-0.0688854344189167,0,-1,0,2,0
0,-8.688893377723941,1,0,1,1,1,1,-8.041908238927158,0,0.1774166412651538,0,-1,0,5,0
0,-9.374549886554728,1,0,1,1,0,1,-9.222533679256102,0,-0.048483707010746,0,-1,0,3,0
0,-6.195253047967186,1,0,1,1,0,16,-8.030166421050476,0,0.009076310351774,0,-1,0,2,0
0,-6.794785443308052,0,0,1,0,0,2,-6.256071788002225,0,-0.0210783407092094,1,-1,0,5,0
0,-6.195253047967186,1,0,1,1,1,1,-6.8422755479438395,0,0.1560813729020803,0,-1,0,3,0
0,-6.794785443308052,1,0,0,0,0,2,-12.480630217277586,0,-0.0449998099056035,0,-8,0,0,0
0,-6.855410065124486,1,0,1,1,0,2,-10.940185176330436,0,0.0022707767784595,0,-1,0,6,0
0,-6.324357695868357,1,0,1,1,1,15,-8.437578949443035,0,0.1604678854346275,0,-1,0,12,0
0,-6.855410065124486,1,0,0,1,1,2,-8.834310377582444,0,0.0020543932914733,0,-3,0,2,0
0,-9.07943283561543,1,0,1,1,1,1,-6.324357695868357,0,0.0321438466198742,0,-1,0,2,0
0,-10.634803526779255,1,0,0,1,1,3,-9.841572887662327,0,0.0048577040433883,0,-11,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,-9.94165634621931,0,0.0812206608243286,0,-15,0,0,1
0,-9.07943283561543,1,0,0,1,0,6,-11.969804593511594,0,-0.0133355948773176,0,-17,0,0,0
0,-8.86971230463336,1,0,0,1,1,10,-11.969804593511594,0,0.1299865888732522,0,-7,0,0,0
0,-9.23543708409201,1,0,0,1,1,32,-7.98082054694732,0,-0.0240999683737754,0,-4,0,0,0
0,-7.437205100358338,1,0,1,1,1,11,-12.192948144825804,0,-0.1101666092872619,0,1,0,0,0
0,-7.437205100358338,1,0,0,0,1,10,-10.178045124283539,0,-0.0398220531642437,0,-2,0,0,0
0,-8.041908238927158,1,0,0,0,1,10,-8.030166421050476,0,-0.0106805497780442,0,-3,0,0,0
0,-10.023894444456282,1,0,0,1,1,14,-5.3795035453149085,0,-0.0203827488866598,0,-11,0,0,0
0,-6.256071788002225,1,0,0,0,1,14,-9.89036305183176,0,0.0610123984515666,0,-3,0,0,0
0,-8.516647472918727,1,0,0,0,1,6,-12.192948144825804,0,0.0126534402370452,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,0,2,-6.2064961395413665,0,0.034871157258749,0,-17,0,0,0
0,-6.195253047967186,0,0,1,1,1,16,-6.751613271442842,0,-0.0064576417207717,0,-1,0,1,0
0,-6.195253047967186,0,0,0,1,1,12,-8.87876214015328,0,-0.1364772524985521,1,-18,0,1,0
0,-8.86971230463336,1,0,0,1,1,3,-12.88609532538575,0,0.0297769997268915,0,-5,0,0,0
0,-8.041908238927158,1,0,0,0,0,29,-7.623405136480864,0,0.0767641607972829,0,-6,0,0,1
0,-8.696440583359324,0,0,0,1,1,10,-9.468368641772383,0,0.0491010695695877,1,-3,0,1,0
0,-9.468368641772383,1,0,1,0,1,13,-9.148425707102382,0,-0.0749167129397392,0,-1,0,0,1
0,-9.841572887662327,1,0,0,1,0,3,-9.345136001348436,0,0.0594324469566345,0,-3,0,0,0
0,-6.195253047967186,0,0,0,0,1,1,-8.041908238927158,0,0.0507601499557495,0,-8,0,1,0
0,-9.865670439241386,1,0,0,1,1,2,-12.88609532538575,0,-0.0848468691110611,0,-10,0,0,0
0,-8.696440583359324,1,0,0,1,0,16,-6.2064961395413665,0,-0.0216961521655321,0,-19,0,0,0
0,-6.549269594239308,0,0,1,0,0,6,-9.865670439241386,0,0.0615026652812957,1,-1,0,1,1
0,-8.136824795423902,1,0,0,1,1,21,-6.433258038231307,0,0.0708434581756591,0,-5,0,0,0
0,-10.145255301460548,1,0,0,1,0,13,-11.382017928609475,0,0.0673587433993816,0,-3,0,15,0
0,-6.794785443308052,1,0,1,1,0,3,-5.3795035453149085,0,0.0752637889236211,0,-1,0,2,0
0,-6.794785443308052,1,0,0,1,1,13,-11.382017928609475,0,0.1640931814908981,0,-5,0,0,0
0,-6.324357695868357,1,0,0,1,0,7,-9.404855236050057,0,-0.0062510725110769,0,-8,0,0,0
0,-6.324357695868357,1,0,0,1,1,12,-11.382017928609475,0,0.0178681015968322,0,-6,0,0,0
0,-9.772580016175375,1,0,0,1,0,3,-8.767058150573277,0,-0.0498807104304432,0,-3,0,5,0
0,-8.767058150573277,1,0,0,1,0,10,-5.810286461407363,0,-0.0167430862784385,0,-3,0,3,0
0,-8.041908238927158,1,0,1,0,0,14,-5.810286461407363,0,-0.0011491626501083,0,-1,0,14,1
0,-8.944513517716059,1,0,0,1,0,39,-8.87876214015328,0,-0.0314261633601934,0,-5,0,0,0
0,-9.772580016175375,1,0,0,1,0,8,-6.324357695868357,0,0.1841935701668262,0,-3,0,4,0
0,-6.324357695868357,1,0,0,1,0,14,-11.969804593511594,0,0.005228504538536,0,-6,0,0,0
0,-6.794785443308052,1,0,0,0,1,36,-9.915680859816048,0,0.0343743860721588,0,-4,0,0,1
0,-9.275177412741526,1,0,0,1,0,11,-9.627998787364268,0,-0.0517238331958651,0,-6,0,0,0
0,-9.172523258681442,1,0,0,1,0,0,-5.810286461407363,0,0.0807796344161033,0,-3,0,2,0
0,-8.944513517716059,1,0,0,1,1,0,-9.275177412741526,0,0.0695548234507441,0,-3,0,2,0
0,-9.275177412741526,1,0,0,1,1,4,-5.810286461407363,0,-0.0223320293870717,0,-3,0,10,0
0,-9.172523258681442,1,0,0,1,0,1,-8.775221461212439,0,-0.0581014435738325,0,-4,0,0,0
0,-9.772580016175375,1,0,0,1,1,4,-5.3795035453149085,0,0.0793608427047729,0,-3,0,2,0
0,-6.748368271299515,1,0,0,1,0,0,-10.21194667595922,0,0.0053071230649948,0,-6,0,0,0
0,-6.324357695868357,1,0,0,1,1,16,-12.88609532538575,0,-0.0310726556926965,0,-6,0,0,0
0,-6.549269594239308,0,0,0,1,0,9,-9.113334387291111,1,-0.0057132691144943,0,-3,0,1,0
0,-6.855410065124486,1,0,0,1,0,2,-11.78748303671764,0,0.1556653380393982,0,-6,0,0,0
0,-6.324357695868357,1,0,0,1,0,2,-12.192948144825804,0,-0.0301281884312629,0,-6,0,0,0
0,-6.855410065124486,1,0,0,1,1,7,-8.241704426244377,0,-0.0110475793480873,0,-7,0,0,0
1,-6.855410065124486,1,0,0,0,1,1,-8.86971230463336,0,0.0772743485867977,0,-16,0,0,0
0,-8.86971230463336,0,0,1,1,1,17,-5.3795035453149085,0,-0.0546032470020502,1,-1,0,1,0
1,-6.256071788002225,1,0,0,0,1,1,-5.810286461407363,0,-0.0001553148031234,0,-3,0,10,0
1,-9.468368641772383,0,0,0,0,1,1,-6.801595912310578,0,0.0871454458984583,1,-3,0,1,0
