matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,1,-9.07943283561543,0,-11.276657412951648,0,1,0,6,0,1,-1,1,2.4203681286504293,0
0,0,1,-8.10697183227422,0,-8.232134975228226,0,0,0,5,0,1,-1,1,2.1764338076671454,0
0,0,1,-6.256071788002225,0,-12.88609532538575,0,0,1,8,0,0,-4,0,2.7692938263429285,0
0,0,1,-6.256071788002225,0,-8.251366337156114,0,0,0,14,0,1,-3,0,2.7692938263429285,0
0,0,1,-6.256071788002225,0,-8.280925139397658,0,0,0,27,0,1,-3,0,2.7692938263429285,0
0,0,1,-7.623405136480864,0,-9.288783064797304,0,0,1,28,0,0,-5,0,2.5218501649796847,1
0,0,1,-6.195253047967186,0,-6.60476359492065,0,1,0,21,0,1,21,1,1.5146925448447344,1
0,0,1,-8.098603582603703,0,-5.810286461407363,0,0,1,3,0,16,-2,1,3.4011973816621555,0
0,0,1,-6.195253047967186,0,-7.508504777943205,0,0,1,9,0,4,-2,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-8.595635884237359,0,1,0,5,0,1,-1,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-7.146302413206516,0,0,1,30,0,0,-1,1,1.5146925448447344,1
0,0,1,-7.146302413206516,0,-6.926379476592348,0,0,1,5,0,0,-1,1,2.19883358814192,0
0,1,0,-6.195253047967186,0,-6.433258038231307,0,1,0,9,0,1,9,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-9.113334387291111,0,0,1,9,0,4,-1,1,1.5146925448447344,1
0,0,1,-6.195253047967186,0,-10.68887074804953,0,0,1,1,0,0,-8,0,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-11.633332356890381,0,0,1,16,0,0,-3,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-10.634803526779255,0,0,1,28,0,0,-2,1,1.5146925448447344,0
0,0,1,-6.195253047967186,0,-12.88609532538575,0,0,1,8,0,4,7,1,1.5146925448447344,1
0,0,1,-9.627998787364268,0,-8.588809919166959,0,0,1,4,0,0,-14,0,3.258096538021482,0
0,0,1,-9.004531527442312,0,-11.499800964265859,0,0,1,2,0,0,-4,0,3.4760986898352733,0
0,0,1,-9.968324593301471,0,-10.746029161889478,0,0,1,2,0,0,-20,0,3.6109179126442243,1
0,0,1,-6.195253047967186,0,-12.192948144825804,0,0,1,11,0,0,-1,1,1.5146925448447344,0
0,0,1,-9.841572887662327,0,-5.810286461407363,0,0,1,6,0,1,-3,0,2.639057329615259,1
0,0,1,-8.65198882078849,0,-10.40118867559775,0,0,1,9,0,0,-3,0,3.828641396489095,0
0,1,0,-9.729094904235636,0,-5.3795035453149085,0,1,0,1,0,1,-3,0,3.1570004211501135,1
0,1,0,-6.256071788002225,0,-7.344831780227323,0,0,1,1,0,3,-1,1,2.7692938263429285,0
0,0,1,-9.772580016175375,0,-10.534720068222272,0,0,1,9,0,0,-5,0,3.8066624897703196,0
0,0,1,-11.014293148484159,0,-12.88609532538575,0,0,1,6,0,0,-3,0,1.8718021769015913,1
0,0,1,-8.041908238927158,0,-9.113334387291111,0,0,1,4,0,3,-1,1,2.07159836421881,0
0,0,1,-8.516647472918727,0,-7.587777958837713,0,0,1,1,0,0,-1,1,1.2124474313169082,1
0,0,0,-6.256071788002225,0,-9.404855236050057,0,0,1,1,0,0,-1,1,2.7692938263429285,1
0,0,1,-6.256071788002225,0,-9.94165634621931,0,0,1,22,0,0,-2,1,2.7692938263429285,0
0,0,0,-8.27593759788662,0,-5.3795035453149085,0,0,1,1,0,2,-3,0,3.917010546939185,0
0,0,0,-6.256071788002225,0,-5.3795035453149085,0,0,1,1,0,0,-2,1,2.7692938263429285,0
0,1,0,-6.2064961395413665,0,-9.667219500517549,0,0,1,1,0,0,-1,1,5.0701612734102826,0
0,0,0,-6.794785443308052,0,-6.324357695868357,0,0,1,1,0,0,-1,1,2.1210179685255763,0
0,0,1,-6.256071788002225,0,-5.3795035453149085,0,0,0,2,0,1,-1,1,2.7692938263429285,1
