matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,1,0,-7.385632243781933,0,-9.014872783512212,0,0,1,8,0,0,-21,0,3.5263605246161616,0
0,1,0,-7.385632243781933,0,-8.297032990361895,0,0,1,8,0,2,-3,0,3.5263605246161616,1
0,1,0,-7.006658751120745,0,-12.010605057066204,0,0,1,35,0,0,-5,0,2.9245047642656234,1
0,1,0,-7.385632243781933,0,-12.010605057066204,0,0,1,1,0,0,-6,0,3.5263605246161616,0
0,1,0,-8.791729232198003,0,-11.317457876506259,0,0,1,1,0,2,-3,0,2.5257286443082556,1
0,0,1,-7.385632243781933,0,-9.066166077899764,0,0,1,2,0,0,-2,0,3.5263605246161616,0
0,1,0,-7.006658751120745,0,-8.226415423147943,0,0,1,7,0,7,-3,0,2.9245047642656234,1
0,0,1,-8.544869154266477,0,-9.302554855963994,0,0,1,24,0,0,-1,1,1.3862943611198906,0
0,0,1,-7.006658751120745,0,-9.371547727450945,0,0,1,11,0,1,-3,0,2.9245047642656234,1
0,0,1,-8.181963660577109,0,-8.321725602952268,0,0,1,13,0,0,-6,0,2.03688192726104,0
0,1,0,-6.199464064089503,0,-6.199464064089503,0,0,1,5,0,0,-8,0,1.157180642819177,1
0,0,1,-8.078779424341878,0,-11.317457876506259,0,0,1,21,0,0,-4,0,3.2386784521643803,0
0,0,1,-8.919562603707888,0,-10.624310695946313,0,0,1,6,0,0,-6,0,3.0910424533583156,1
0,0,1,-7.068962634456899,0,-10.911992768398093,0,0,1,19,0,0,-11,0,4.248495242049359,1
0,1,0,-7.4673102747962,0,-12.010605057066204,0,0,1,19,0,0,-4,0,2.751535313041949,0
0,0,1,-7.385632243781933,0,-8.321725602952268,0,0,1,2,0,0,-11,0,3.5263605246161616,1
0,0,1,-7.385632243781933,0,-8.966082619342782,0,0,1,2,0,0,-4,0,3.5263605246161616,1
0,0,1,-8.576617852581057,0,-8.347043410936557,0,0,1,7,0,2,-3,0,3.4339872044851463,0
0,0,1,-7.967553789231654,0,-9.177391713009987,0,0,1,5,0,12,-3,0,3.349904087274605,1
0,0,1,-8.576617852581057,0,-6.481175969554781,0,0,1,32,0,0,-3,0,3.4339872044851463,1
0,0,1,-8.576617852581057,0,-8.966082619342782,0,0,1,21,0,2,-3,0,3.4339872044851463,0
0,1,0,-8.576617852581057,0,-10.06469490801089,0,0,1,1,0,0,-6,0,3.4339872044851463,0
0,1,0,-8.576617852581057,0,-8.678400546891,0,0,1,1,0,0,-4,0,3.4339872044851463,1
0,0,1,-7.385632243781933,0,-10.911992768398093,0,0,1,36,0,0,-4,0,3.5263605246161616,1
0,0,1,-7.4673102747962,0,-5.497374946153897,0,0,1,5,0,2,-3,0,2.751535313041949,0
0,0,1,-6.199464064089503,0,-8.003271871833732,0,0,1,5,0,0,-8,0,1.157180642819177,1
0,0,1,-9.238016334826423,0,-12.010605057066204,0,0,1,12,0,0,-7,0,2.0794415416798357,1
0,0,1,-8.966082619342782,0,-10.911992768398093,0,0,1,20,0,0,-13,0,1.6582280766035324,1
0,0,1,-8.078779424341878,0,-5.497374946153897,0,0,1,30,0,3,-3,0,3.2386784521643803,1
0,0,1,-8.576617852581057,0,-8.39968714442198,0,0,1,53,0,0,-5,0,3.4339872044851463,1
0,0,1,-8.576617852581057,0,-12.010605057066204,0,0,1,7,0,0,-8,0,3.4339872044851463,1
0,0,1,-9.238016334826423,0,-7.006658751120745,0,0,1,18,0,1,-3,0,2.772588722239781,0
0,0,1,-6.199464064089503,0,-10.911992768398093,0,0,1,3,0,0,-2,1,1.157180642819177,0
0,1,0,-6.1641662820084795,0,-9.612709784267834,0,0,1,7,0,0,-1,1,2.901999795891284,1
0,0,1,-6.1641662820084795,0,-5.497374946153897,0,1,0,10,0,1,-4,0,2.901999795891284,0
0,0,1,-9.612709784267834,0,-7.5679538005758875,0,1,0,3,0,1,-3,0,1.7047480922384253,0
