matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,uid_var,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.256071788002225,1,0,0,1,0,16,1.392631859809642,-7.344831780227323,0,0,-6,0,0,0
0,-6.195253047967186,1,0,1,0,1,1,4.843365783161808,-5.3795035453149085,0,0,-1,0,0,0
0,-6.195253047967186,1,0,1,0,1,6,0.8576909487302267,-5.810286461407363,0,0,-1,0,9,1
0,-5.3795035453149085,1,0,1,1,1,6,1.577311796738723,-9.184793351273257,0,0,-1,0,2,0
0,-6.794785443308052,0,0,1,0,0,1,0.783242412012866,-6.60476359492065,0,1,-1,0,1,0
0,-9.452108120900602,1,0,1,1,1,2,-2.9464127538253333,-8.280925139397658,0,0,-1,0,4,0
0,-8.251366337156114,0,0,1,0,0,1,14.803945287897378,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,0,1,1,56.48990900431066,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,0.4828037160105936,-10.443748290016545,0,0,-10,0,0,0
0,-6.195253047967186,0,0,1,0,1,1,-1.7384716685937178,-7.587777958837713,0,1,-1,0,1,0
0,-8.041908238927158,1,0,0,0,1,1,0.7125898005679865,-7.146302413206516,0,0,-3,0,1,0
0,-9.275177412741526,0,0,1,0,0,1,-4.449902650752289,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,0,0,0,0,0,1,-5.349141996837084,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,0,1,1,1,2,5.805885949477723,-6.794785443308052,0,1,-1,0,1,0
0,-6.549269594239308,1,0,1,1,1,4,-1.57461035043346,-11.094335856157695,0,0,2,0,0,0
0,-5.3795035453149085,1,0,1,1,1,17,-4.7510293619728685,-9.330747263896336,0,0,-1,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,25.62651425797101,-11.014293148484159,0,0,-3,0,0,0
0,-6.256071788002225,0,0,0,0,1,1,-5.349141996837084,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,0,1,1,0,2,5.805885949477723,-6.794785443308052,0,1,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,0,19,0.2574408754408619,-11.382017928609475,0,0,-1,0,7,0
0,-6.549269594239308,1,0,1,1,0,4,-1.57461035043346,-11.094335856157695,0,0,2,0,0,0
0,-5.3795035453149085,1,0,1,1,0,17,-4.7510293619728685,-9.330747263896336,0,0,-1,0,1,0
0,-6.256071788002225,1,0,0,0,0,1,25.62651425797101,-11.014293148484159,0,0,-3,0,0,0
0,-6.256071788002225,0,0,0,0,1,1,-5.349141996837084,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,0,1,1,1,2,5.805885949477723,-6.794785443308052,0,1,-1,0,1,0
0,-5.3795035453149085,1,0,1,0,1,1,1.490587507793201,-11.969804593511594,0,0,-1,0,8,1
0,-6.195253047967186,0,0,1,1,1,1,2.3964069243104618,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,0,0,1,3.7369827357833856,-6.8422755479438395,0,1,-1,0,1,0
0,-7.623405136480864,1,0,0,1,1,10,-2.5997119835782883,-6.801595912310578,0,0,-5,0,0,0
0,-5.3795035453149085,1,0,1,0,1,12,0.7563481522204327,-8.491646170713311,0,0,-1,0,3,1
0,-8.944513517716059,1,0,0,0,0,12,0.208978932875361,-5.3795035453149085,0,0,-5,0,0,1
0,-6.256071788002225,1,0,1,1,0,18,0.6791247605305823,-11.969804593511594,0,0,3,0,0,0
0,-6.794785443308052,0,0,1,0,0,20,2.7868130819196466,-5.975344537423814,1,0,-1,0,1,0
0,-7.146302413206516,1,0,0,1,1,3,0.898378746221205,-8.673967727507264,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,0,1,1,0.4322866634593296,-8.41445653202218,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,0,4,-1.4264929521986858,-13.579242505945695,0,0,-5,0,0,0
0,-9.275177412741526,1,0,0,1,0,4,0.6064613712298179,-6.203360357730682,0,0,-5,0,0,0
0,-7.146302413206516,0,0,0,1,0,3,0.6341256413044754,-6.549269594239308,0,0,-4,0,1,0
0,-7.587777958837713,1,0,0,1,0,0,0.4367136641481188,-7.45455911505149,0,0,-10,0,0,0
0,-6.195253047967186,1,0,0,1,0,11,0.1361046744309533,-8.38074547467987,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,5,-0.7431855550534685,-6.73549255693947,0,0,-6,0,0,0
0,-6.855410065124486,0,0,0,0,1,2,0.114322727119779,-6.801595912310578,0,0,-4,0,1,0
0,-6.256071788002225,0,0,1,0,0,1,0.7786932541566678,-6.801595912310578,0,0,-1,0,1,0
0,-9.07943283561543,1,0,0,1,0,0,0.8353289841451108,-8.588809919166959,0,0,-3,0,6,0
0,-6.256071788002225,0,0,1,1,0,3,1.964382343119908,-8.280925139397658,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,0,3,7.97479638508824,-8.280925139397658,0,1,-1,0,1,0
0,-9.275177412741526,0,0,1,1,0,9,0.2512616549928275,-7.344831780227323,0,1,-1,0,1,0
0,-8.041908238927158,1,0,1,0,1,1,-0.5593205171342746,-9.7506011094566,0,0,-1,0,6,0
0,-9.07943283561543,1,0,0,1,1,0,-4.27646688376629,-12.88609532538575,0,0,-3,0,0,0
0,-9.07943283561543,1,0,0,1,1,1,-12.891743130896526,-11.78748303671764,0,0,-3,0,0,0
0,-8.10697183227422,1,0,0,1,1,2,7.050027972002468,-10.746029161889478,0,0,-5,0,0,0
0,-6.256071788002225,1,0,0,1,0,6,-1.1213800183712372,-6.748368271299515,0,0,-3,0,1,0
0,-9.968324593301471,1,0,0,1,0,8,-0.1282865039876028,-5.810286461407363,0,0,-3,0,40,0
0,-7.146302413206516,1,0,0,1,0,2,1.163835419872857,-6.60476359492065,0,0,-3,0,4,0
0,-7.623405136480864,1,0,0,1,0,2,0.4964478334971147,-6.255411939743378,0,0,-14,0,0,0
0,-8.041908238927158,1,0,0,0,0,1,1.6391994537422503,-5.810286461407363,0,0,-2,0,0,0
0,-7.623405136480864,1,0,0,1,1,2,0.4964478334971147,-6.255411939743378,0,0,-14,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,1.6391994537422503,-5.810286461407363,0,0,-2,0,0,0
0,-8.954269692661423,0,0,1,0,1,1,-0.1727515391417675,-5.3795035453149085,0,1,-1,0,1,0
0,-10.21194667595922,1,0,0,1,0,3,6.64464609484633,-8.944513517716059,0,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,1,2,9.34406301465456,-7.344831780227323,0,0,-1,0,2,0
0,-6.2064961395413665,0,0,1,1,1,15,2.0132555569972546,-11.382017928609475,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,1,26,0.8242903238360171,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0,0,0,0,11,2.2432209264875205,-7.885510367142995,0,0,-5,0,0,1
0,-8.954269692661423,1,0,0,1,0,2,1.2346016853575286,-6.60476359492065,0,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,1,34,-1.749063772917257,-12.88609532538575,0,0,-11,0,0,0
0,-6.195253047967186,1,0,0,0,0,25,0.0264253545813684,-6.255411939743378,0,0,-3,0,0,1
0,-6.195253047967186,1,0,0,0,0,2,-0.0727469679452781,-5.975344537423814,0,0,-4,0,0,1
0,-9.07943283561543,1,0,1,1,1,1,47.27956775135217,-5.3795035453149085,0,0,-1,0,1,0
0,-7.437205100358338,1,0,0,0,0,11,0.3490419390574324,-11.382017928609475,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,0,14,0.2502654351223832,-8.616397875685788,0,0,-5,0,0,0
0,-11.014293148484159,1,0,0,1,0,3,-0.5155953508395559,-8.616397875685788,0,0,-5,0,0,0
0,-6.256071788002225,1,0,0,1,0,25,0.1203554623962208,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0,0,1,0,21,0.5770712352104379,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0,0,1,1,17,0.5523487960547442,-10.940185176330436,0,0,-3,0,0,0
0,-8.251366337156114,1,0,0,0,1,1,0.101357234803622,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,0,14,1.528476998376444,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,0,3,-0.5922868097896572,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,0,23,-0.0229412870927294,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0,0,1,1,21,-0.0232102253105068,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0,0,1,0,17,-0.9769412129436396,-12.88609532538575,0,0,-4,0,0,0
0,-8.251366337156114,1,0,0,0,1,1,-1.74111491703718,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,0,14,1.8788225144817647,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,1,3,-0.6492340218046575,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,23,0.1751420143534314,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0,0,1,1,21,-0.424794205436708,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0,0,1,0,17,-2.608132009547837,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,-112.78459306085476,-7.744431768883089,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,1,1,9,-0.0648326116278745,-7.885510367142995,0,0,-5,0,0,0
0,-8.791750763163648,0,0,0,1,0,4,-0.7521306202281757,-8.251366337156114,0,0,-3,0,1,0
0,-8.251366337156114,0,0,1,0,0,7,4.471512838049396,-8.954269692661423,0,1,-1,0,1,0
0,-5.3795035453149085,1,0,0,0,0,1,-0.0149143617036795,-8.241704426244377,0,0,-4,0,0,1
0,-8.791750763163648,1,0,0,1,0,9,0.2149087954682667,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,1,27,6.687379460656842,-6.255411939743378,0,0,2,0,0,0
0,-8.10697183227422,1,0,0,1,0,2,-0.876283068838756,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0,0,0,0,25,0.5502962531321138,-8.595635884237359,0,0,-6,0,0,1
0,-9.772580016175375,0,0,0,1,1,12,3.607308424661632,-6.256071788002225,0,1,-3,0,2,0
0,-8.954269692661423,1,0,0,0,0,7,-4.883821392528333,-8.098603582603703,0,0,-6,0,0,0
0,-6.794785443308052,1,0,1,0,0,6,1.9945631321674744,-7.885510367142995,0,0,2,0,0,1
0,-6.794785443308052,0,0,1,0,1,18,1.557762066348026,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,0,0,1,0,0,1,-2.237930181251908,-6.203360357730682,0,1,-1,0,1,0
0,-8.791750763163648,0,0,0,1,1,15,0.1953193105832937,-6.256071788002225,0,1,-3,0,1,0
0,-9.865670439241386,1,0,0,1,0,9,-0.8760202806822548,-9.148425707102382,0,0,-4,0,0,0
0,-9.729094904235636,1,0,0,0,0,18,-0.895470556775102,-12.88609532538575,0,0,-3,0,0,1
0,-9.553890815210545,1,0,0,1,1,7,0.7033147552883605,-5.810286461407363,0,0,-3,0,10,0
0,-6.794785443308052,0,0,0,0,1,5,-0.5949653802766619,-6.801595912310578,0,1,-3,0,1,0
0,-9.553890815210545,0,0,0,1,0,5,0.719245781535875,-5.3795035453149085,0,0,-3,0,1,0
0,-6.794785443308052,1,0,1,1,1,0,4.525682828703765,-8.057781588083449,0,0,-1,0,0,0
0,-9.968324593301471,0,0,0,1,0,3,-1.1072018646274415,-5.3795035453149085,0,1,-4,0,1,0
0,-9.07943283561543,1,0,0,1,1,1,-0.4777257729082631,-10.40118867559775,0,0,-6,0,0,0
0,-9.865670439241386,0,0,0,0,1,1,0.3885708913871895,-6.2064961395413665,0,1,-4,0,1,1
0,-6.794785443308052,1,0,0,0,1,7,-3.161215282869197,-5.3795035453149085,0,0,-3,0,1,0
0,-8.791750763163648,0,0,0,1,0,18,0.4231737835949332,-7.587777958837713,0,1,-3,0,1,0
0,-8.767058150573277,0,0,0,1,1,2,0.0828099090879472,-9.687422207835068,0,0,-3,0,1,0
0,-6.549269594239308,0,0,1,1,1,25,-0.3119956119877933,-12.480630217277586,0,1,-1,0,1,0
0,-8.251366337156114,1,0,0,0,1,1,0.8589538002070896,-9.014894314477859,0,0,-7,0,0,1
0,-9.968324593301471,0,0,0,1,1,3,2.2716765554748406,-8.473297032045114,0,1,-11,0,1,0
0,-8.473297032045114,1,0,0,0,1,32,0.7277026648640792,-11.78748303671764,0,0,-5,0,0,1
0,-9.865670439241386,1,0,0,1,1,3,6.7901384426048494,-8.588809919166959,0,0,-5,0,0,0
0,-8.10697183227422,1,0,0,1,1,2,3.97142132972267,-9.014894314477859,0,0,-5,0,0,0
0,-8.251366337156114,1,0,0,0,1,4,1.2487629863288916,-11.382017928609475,0,0,-11,0,0,0
0,-7.610534945960329,0,0,0,1,1,1,-0.2091200388545147,-11.014293148484159,0,1,-3,0,1,0
0,-8.041908238927158,1,0,1,0,1,15,0.2465281269210564,-12.88609532538575,0,0,1,0,0,0
0,-6.256071788002225,0,0,1,0,1,1,0.1739462747711258,-8.045853017218175,0,1,-1,0,1,0
0,-7.146302413206516,0,0,0,1,0,2,2.444888327024288,-10.871192304843484,0,1,-4,0,1,0
0,-9.275177412741526,0,0,1,0,0,1,0.7162895737380808,-6.801595912310578,0,1,-1,0,1,0
0,-7.146302413206516,0,0,0,1,0,2,2.444888327024288,-10.871192304843484,0,1,-4,0,1,0
0,-11.094335856157695,1,0,0,1,0,6,0.3098771061409593,-9.222533679256102,0,0,-4,0,0,0
0,-9.07943283561543,1,0,0,1,0,0,2.082180028669434,-11.499800964265859,0,0,-5,0,0,0
0,-8.041908238927158,0,0,1,0,1,1,-2.443860580821813,-9.420359422586023,1,0,-1,0,1,1
0,-9.07943283561543,1,0,0,1,1,3,1.0270852533282984,-10.806653783705913,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.0948444152588905,-6.8422755479438395,0,0,-8,0,0,0
0,-6.256071788002225,0,0,1,0,0,14,0.6276176768915818,-8.944513517716059,0,1,-1,0,1,0
0,-6.195253047967186,1,0,0,1,0,1,0.1700337135162701,-6.2064961395413665,0,0,-5,0,7,0
0,-9.38958776391927,1,0,0,0,1,2,0.8339394702203897,-9.420359422586023,0,0,-6,0,0,1
0,-6.855410065124486,1,0,0,1,1,6,-0.5969058087564818,-8.115410700920085,0,0,-3,0,1,0
0,-9.07943283561543,1,0,0,1,0,20,0.604529159244894,-6.801595912310578,0,0,-3,0,3,0
0,-6.794785443308052,1,0,1,1,1,16,0.4046879576614017,-10.178045124283539,0,0,1,0,0,0
0,-9.172523258681442,1,0,0,1,1,32,1.2290170567801582,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,0,12,0.2316740423647019,-10.534720068222272,0,0,-12,0,0,0
0,-8.65198882078849,1,0,0,0,1,1,-0.8984272129229076,-5.3795035453149085,0,0,-5,0,0,0
0,-7.146302413206516,1,0,0,0,1,3,-2.975861414636292,-5.3795035453149085,0,0,-4,0,0,0
0,-9.729094904235636,0,0,1,1,1,5,0.7285032762297377,-5.3795035453149085,0,1,-1,0,1,0
0,-7.610534945960329,0,0,0,1,1,2,-5.105644515554353,-9.968324593301471,0,1,-3,0,1,0
0,-6.324357695868357,1,0,0,1,0,2,-0.207255259473662,-5.3795035453149085,0,0,-3,0,1,0
0,-9.07943283561543,1,0,0,1,0,8,-0.1643257593664415,-10.052881981329532,0,0,-10,0,0,0
0,-8.251366337156114,1,0,0,0,0,1,7.672051173495618,-9.553890815210545,0,0,-5,0,0,0
0,-8.251366337156114,1,0,1,1,1,5,-0.8617837054363662,-6.801595912310578,0,0,-1,0,3,0
0,-9.275177412741526,1,0,0,1,1,2,0.4475684820461545,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-0.434747587668447,-10.40118867559775,0,0,-5,0,0,0
1,-6.794785443308052,1,0,0,0,1,2,0.6459957432825814,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.9756082171075172,-7.744431768883089,0,0,-4,0,0,0
0,-9.275177412741526,1,0,0,1,1,2,0.4475684820461545,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-0.3867241578110469,-10.40118867559775,0,0,-5,0,0,0
0,-6.794785443308052,1,0,0,1,1,26,-0.3466802415145906,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-24.963312823752887,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0,0,1,1,26,-0.3466802415145906,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-24.963312823752887,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,1,5,2.767324361564928,-6.794785443308052,0,1,-1,0,1,0
1,-6.794785443308052,1,0,0,0,0,2,0.6459957432825814,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.9756082171075172,-7.744431768883089,0,0,-4,0,0,0
0,-7.610534945960329,1,0,1,1,1,2,-1.3749168666880325,-9.374549886554728,0,0,-1,0,1,0
1,-6.256071788002225,1,0,1,0,0,1,-0.2132889611023003,-10.178045124283539,0,0,5,0,0,0
0,-6.794785443308052,1,0,0,1,0,2,-0.0008423681945011,-6.60476359492065,0,0,-4,0,0,0
0,-9.627998787364268,0,0,1,1,1,8,2.359989062712004,-10.583510232391705,0,1,-1,0,1,0
0,-6.195253047967186,1,0,1,1,1,4,0.679245365227434,-7.437205100358338,0,0,-1,0,2,0
0,-6.324357695868357,1,0,0,1,1,1,-1.4409533174196163,-10.24703799577049,0,0,-3,0,5,0
0,-10.145255301460548,1,0,0,1,1,21,0.3016476036456001,-8.964121989104436,0,0,-6,0,0,0
0,-8.041908238927158,1,0,1,1,0,17,3.100487186216085,-6.324357695868357,0,0,-1,0,9,0
0,-7.146302413206516,1,0,0,1,0,8,0.4145811577018428,-8.467254717589151,0,0,-10,0,0,0
0,-8.041908238927158,1,0,1,1,0,1,10.452663769756413,-10.940185176330436,0,0,-1,0,5,0
0,-6.195253047967186,1,0,1,1,0,1,0.4667677980375995,-7.744431768883089,0,0,-1,0,10,0
0,-6.195253047967186,1,0,1,1,1,1,2.1471994964339736,-8.44934379102262,0,0,-1,0,3,0
0,-8.041908238927158,1,0,1,0,1,2,3.811855419221352,-9.420359422586023,0,0,-1,0,4,1
0,-8.041908238927158,0,0,1,1,1,8,0.654516965605378,-8.241704426244377,0,1,-1,0,1,0
0,-7.437205100358338,0,0,1,0,1,1,8.645611397186372,-6.2064961395413665,0,1,-1,0,1,1
0,-6.794785443308052,1,0,1,0,0,5,-0.7374609667867844,-5.3795035453149085,0,0,-1,0,0,1
0,-10.145255301460548,1,0,1,1,0,10,0.0167324241957516,-8.688893377723941,0,0,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,1,5,-0.2972653896498052,-9.160401898149097,0,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,1,2,0.7696535035487475,-6.2064961395413665,0,1,-1,0,1,0
0,-6.855410065124486,1,0,1,0,1,15,0.7973749411236426,-5.3795035453149085,0,0,-1,1,2,0
0,-9.968324593301471,1,0,0,1,0,10,-4.834327693736704,-13.579242505945695,0,0,-4,0,0,0
0,-8.86971230463336,0,0,1,1,0,30,0.6037355032363472,-12.480630217277586,0,1,-1,0,1,0
0,-8.954269692661423,0,0,0,1,1,16,0.8868909536100666,-8.232134975228226,0,0,-3,0,1,0
0,-8.944513517716059,0,0,1,1,1,8,-1.7623421408762638,-6.801595912310578,0,1,-1,0,1,0
0,-9.452108120900602,1,0,1,0,1,1,-1.2026457443291356,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,0,1,1,0,5,-3.093647517056468,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,0,5,-3.093647517056468,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,0,6,0.6995311736395706,-6.60476359492065,0,1,-1,0,1,1
0,-5.3795035453149085,1,0,1,0,0,1,-0.2221297175314394,-9.94165634621931,0,0,-1,0,2,0
0,-8.251366337156114,1,0,0,1,0,17,-0.6622149629977123,-8.609429206369693,0,0,-12,0,0,0
0,-6.549269594239308,1,0,1,1,1,51,0.0008850333751873,-6.255411939743378,0,0,2,0,0,0
0,-7.587777958837713,1,0,1,0,1,13,-4.584401567709264,-5.975344537423814,0,0,-1,0,2,1
0,-8.348133889091107,1,0,0,1,1,22,-0.2145731388630363,-8.467254717589151,0,0,-3,0,1,0
0,-8.516647472918727,1,0,0,1,0,3,0.1656764692266819,-13.579242505945695,0,0,-4,0,0,0
0,-6.195253047967186,0,0,0,1,1,1,35.520716798810334,-6.255411939743378,0,1,-3,0,1,0
0,-8.473297032045114,1,0,1,1,0,6,-0.1914400641239986,-5.810286461407363,0,0,-1,0,12,0
0,-6.794785443308052,0,0,1,1,1,20,0.3315591931069797,-9.995723567489584,0,1,-1,0,1,0
0,-6.195253047967186,1,0,1,0,1,1,381.6706033627188,-12.88609532538575,0,0,-1,0,0,0
0,-10.534720068222272,1,0,0,1,1,16,0.0951517993377777,-5.975344537423814,0,0,-5,0,0,0
0,-8.516647472918727,1,0,0,0,0,14,0.7935193412153332,-7.786228897561551,0,0,-5,0,0,0
0,-9.38958776391927,1,0,0,0,1,2,0.5066885418192513,-6.433258038231307,0,0,-4,0,0,1
0,-7.610534945960329,1,0,0,0,0,8,0.5834199823092661,-10.68887074804953,0,0,-3,0,1,1
0,-6.256071788002225,0,0,0,1,0,1,0.3605085817551128,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,-2.4484320576775325,-13.579242505945695,0,0,-7,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,-4.811761956656813,-5.810286461407363,0,0,-3,0,3,0
0,-8.954269692661423,0,0,0,0,1,1,0.0003888809569332,-6.2064961395413665,0,1,-3,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,-0.4138466644458596,-6.2064961395413665,0,0,-8,0,0,0
0,-10.534720068222272,1,0,0,1,0,3,-0.2718600032353571,-8.38074547467987,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,1,3,0.2516403447724791,-11.499800964265859,0,0,-6,0,0,0
0,-11.181347233147324,0,0,0,0,0,1,-5.918437157955172,-8.251366337156114,0,1,-3,0,1,0
0,-6.195253047967186,1,0,1,1,1,6,0.4336137590004423,-6.433258038231307,0,0,1,0,0,0
0,-6.195253047967186,1,0,1,1,1,8,0.76467011373704,-5.810286461407363,0,0,-1,0,1,0
0,-9.23543708409201,1,0,0,1,1,4,0.0710059362184782,-6.518766139945893,0,0,-4,0,0,0
0,-9.627998787364268,1,0,0,1,0,5,1.7438942430718145,-9.345136001348436,0,0,-3,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,0.341516838430465,-11.181347233147324,0,0,-4,0,0,0
0,-8.041908238927158,1,0,0,1,0,10,-0.3269485059546682,-8.735055419487104,0,0,-11,0,0,0
0,-9.468368641772383,1,0,0,0,0,1,0.7733355512953395,-9.302576386929639,0,0,-4,0,0,0
0,-9.59025845938142,1,0,0,1,0,9,8.41837104449575,-10.940185176330436,0,0,-5,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,-16.038610008321243,-5.3795035453149085,0,1,-1,0,1,0
0,-10.360366681077494,1,0,0,1,0,15,-0.8875912104397639,-13.579242505945695,0,0,-13,0,0,0
0,-6.195253047967186,0,0,0,0,1,6,0.3248892477802574,-10.082734944479215,1,0,-3,0,1,1
0,-11.181347233147324,1,0,0,1,0,1,0.4703794235158334,-7.807801382815679,0,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,0,4,-2.281646214006244,-5.975344537423814,0,0,-6,0,0,0
0,-6.794785443308052,1,0,0,0,1,2,0.1248656544151813,-5.810286461407363,0,0,-2,0,0,1
0,-6.195253047967186,1,0,1,1,0,13,0.2845864102841453,-7.344831780227323,0,0,-1,0,3,0
1,-8.246523712680325,0,0,0,0,0,2,-2.1014374151822466,-6.801595912310578,0,1,-3,0,1,0
0,-7.437205100358338,1,0,1,1,1,4,2.6475346943565228,-7.786228897561551,0,0,-1,0,5,0
0,-9.23543708409201,1,0,1,1,1,0,0.6399871242030741,-10.806653783705913,0,0,-1,0,2,0
0,-8.86971230463336,0,0,0,1,1,8,3.563476185063635,-8.491646170713311,1,0,-3,0,1,0
0,-7.437205100358338,1,0,0,1,1,0,0.2682668187632799,-8.296038777207706,0,0,-4,0,0,0
0,-9.23543708409201,1,0,0,1,1,1,-5.277481025486033,-9.536191238111144,0,0,-5,0,0,0
0,-7.437205100358338,1,0,0,1,1,11,-1.4404821015653972,-11.78748303671764,0,0,-3,0,0,0
0,-7.437205100358338,1,0,0,1,0,5,-2.089284446546621,-11.78748303671764,0,0,-14,0,0,0
0,-10.023894444456282,1,0,0,1,1,12,1.2603648536548615,-12.88609532538575,0,0,-5,0,0,0
0,-9.07943283561543,1,0,0,1,0,1,0.9844484185748356,-9.420359422586023,0,0,-3,0,2,0
0,-6.256071788002225,1,0,0,1,0,5,1.0734176706930114,-8.964121989104436,0,0,-17,0,0,0
0,-10.940185176330436,1,0,0,0,1,1,-0.1042907120737073,-8.44934379102262,0,0,-10,0,0,1
0,-9.729094904235636,1,0,0,0,1,1,0.3713448001252875,-8.588809919166959,0,0,-6,0,0,1
0,-5.3795035453149085,1,0,1,1,1,23,0.7068256420829186,-9.729094904235636,0,0,-1,1,2,0
0,-6.195253047967186,1,0,0,0,1,21,0.0623606818725654,-5.3795035453149085,0,0,-5,0,0,1
0,-7.623405136480864,1,0,0,1,1,7,-2.051116319612685,-12.480630217277586,0,0,-4,0,0,0
0,-8.041908238927158,1,0,1,1,1,2,0.3910257320365762,-9.374549886554728,0,0,-1,0,1,0
0,-8.10697183227422,1,0,1,0,0,7,-4.574825306418511,-12.480630217277586,0,0,-1,0,2,0
0,-8.65198882078849,0,0,0,1,0,40,5.07312194321846,-6.60476359492065,0,0,-3,0,1,0
0,-6.794785443308052,1,0,0,1,1,2,7.294587677073963,-9.518799495399275,0,0,-3,0,0,0
0,-8.516647472918727,0,0,1,0,1,3,0.8997896987051757,-7.437205100358338,0,1,-1,0,2,0
0,-9.841572887662327,1,0,0,0,1,1,3.34114265914777,-7.62599917165791,0,0,-11,0,0,0
0,-9.59025845938142,1,0,0,0,0,15,0.3172322227178163,-11.499800964265859,0,0,-5,0,0,1
0,-6.794785443308052,1,0,1,0,0,2,1.6496052002003907,-5.810286461407363,0,0,-1,0,4,0
0,-8.285937681221203,1,0,0,1,0,1,0.0114038380588503,-8.491646170713311,0,0,-3,0,2,0
0,-11.094335856157695,1,0,0,0,1,1,4.682199236480395,-7.747360028662178,0,0,-5,0,0,1
0,-6.855410065124486,1,0,0,1,1,9,0.2200844203484351,-9.647416873221369,0,0,-3,0,1,0
0,-8.688893377723941,1,0,0,0,1,1,-0.4780376575242488,-6.573453486692192,0,0,-3,0,3,1
0,-6.195253047967186,1,0,1,1,0,1,-0.3295784034666749,-8.467254717589151,0,0,-1,0,2,0
