matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_amp,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-9.07943283561543,1,-0.0134804844856262,0,0,1,0,17,-8.87876214015328,0,0,-4,0,0,0
0,-8.767058150573277,1,-4.845857620239258e-05,0,0,1,1,15,-5.3795035453149085,0,0,-3,0,2,0
0,-5.3795035453149085,1,2.9027462005615234e-05,0,1,1,0,29,-12.88609532538575,0,0,-1,0,4,0
0,-10.023894444456282,1,-0.0047029517590999,0,0,0,1,4,-8.3752358188689,0,0,-3,0,7,1
0,-8.767058150573277,1,-0.1013470571488142,0,0,1,1,14,-9.865670439241386,0,0,-40,0,0,0
0,-6.324357695868357,1,0.005700197070837,0,0,0,0,8,-8.87876214015328,0,0,-21,0,0,1
0,-6.324357695868357,1,0.0,0,0,0,0,8,-8.227384372469627,0,0,-3,0,2,1
0,-6.855410065124486,1,0.0411196947097778,0,0,0,1,35,-12.480630217277586,0,0,-5,0,0,1
0,-6.324357695868357,1,0.0962259238585829,0,0,0,1,1,-12.88609532538575,0,0,-6,0,0,1
0,-9.374549886554728,1,0.0009132083505392,0,0,0,0,1,-11.014293148484159,0,0,-3,0,2,1
0,-8.954269692661423,1,0.000441676005721,0,0,0,0,26,-12.480630217277586,0,0,-5,0,0,1
0,-10.871192304843484,1,-0.0012907516211271,0,0,1,1,28,-5.810286461407363,0,0,-3,0,2,0
0,-6.324357695868357,1,0.0043311528861522,0,0,1,1,2,-9.288783064797304,0,0,-2,0,0,0
0,-6.855410065124486,1,0.0004106387495994,0,0,0,1,7,-8.467254717589151,0,0,-3,0,7,1
0,-8.609429206369693,1,0.0065586175769567,0,0,0,0,1,-10.634803526779255,0,0,-16,0,0,1
0,-6.855410065124486,1,0.0012154579162597,0,0,1,1,11,-9.468368641772383,0,0,-3,0,1,0
0,-8.041908238927158,1,0.0923123359680175,0,0,1,0,13,-8.727212242026077,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0432756356894969,0,0,0,1,5,-6.195253047967186,0,0,-8,0,0,1
0,-9.865670439241386,1,0.01056794449687,0,0,1,0,17,-7.744431768883089,0,0,-3,0,3,0
0,-7.829849520037441,1,0.0,0,0,1,0,21,-11.969804593511594,0,0,-4,0,0,0
0,-8.673967727507264,1,0.0,0,0,1,0,6,-10.360366681077494,0,0,-6,0,0,0
0,-6.748368271299515,1,2.5510787963867188e-05,0,0,1,0,19,-11.78748303671764,0,0,-11,0,0,0
0,-7.623405136480864,1,-0.0174679160118103,0,0,0,1,19,-12.88609532538575,0,0,-4,0,0,1
0,-6.324357695868357,1,0.012808671221137,0,0,1,1,2,-8.727212242026077,0,0,-11,0,0,0
0,-10.023894444456282,1,0.0046771485358476,0,0,0,0,3,-10.806653783705913,0,0,-3,0,0,1
0,-6.324357695868357,1,0.0177855491638183,0,0,1,1,2,-9.302576386929639,0,0,-4,0,0,0
0,-8.767058150573277,1,0.0006290078163146,0,0,1,0,7,-8.758960940340657,0,0,-3,0,2,0
0,-8.246523712680325,1,0.0084211565554142,0,0,1,1,5,-9.316562628904379,0,0,-3,0,12,0
0,-8.767058150573277,1,0.0,0,0,1,1,32,-6.573453486692192,0,0,-3,0,0,0
0,-8.767058150573277,1,0.0,0,0,1,0,21,-9.23543708409201,0,0,-3,0,2,0
0,-8.767058150573277,1,0.0213656136766076,0,0,0,0,1,-10.178045124283539,0,0,-6,0,0,1
0,-8.767058150573277,1,0.0022141737863421,0,0,0,1,1,-8.688893377723941,0,0,-4,0,0,1
0,-6.324357695868357,1,-0.0017861910164356,0,0,1,0,36,-11.181347233147324,0,0,-4,0,0,0
0,-7.623405136480864,1,0.0,0,0,1,1,5,-5.3795035453149085,0,0,-3,0,2,0
0,-9.772580016175375,1,0.0010796785354614,0,0,0,1,1,-11.014293148484159,0,0,-11,0,0,1
0,-8.609429206369693,1,-0.0033860728144645,0,0,0,1,3,-8.588809919166959,0,0,-9,0,0,1
0,-6.195253047967186,1,0.0049094948917627,0,0,1,1,5,-8.348133889091107,0,0,-8,0,0,0
0,-9.222533679256102,1,0.0091162417083978,0,0,1,1,12,-12.480630217277586,0,0,-7,0,0,0
0,-9.07943283561543,1,0.0438363552093505,0,0,1,0,20,-11.094335856157695,0,0,-13,0,0,0
0,-10.940185176330436,1,-0.0178864896297454,0,0,1,0,1,-10.488200052587379,0,0,-3,0,3,0
0,-7.829849520037441,1,-0.0004299879074096,0,0,1,0,30,-5.3795035453149085,0,0,-3,0,3,0
0,-9.89036305183176,1,0.0017476417124271,0,0,1,1,14,-9.795052872027433,0,0,-9,0,0,0
0,-8.767058150573277,1,0.0144926467910408,0,0,1,1,53,-8.87876214015328,0,0,-5,0,0,0
0,-8.767058150573277,1,-2.7418136596679688e-06,0,0,1,1,7,-12.88609532538575,0,0,-8,0,0,0
0,-8.954269692661423,1,0.0031241923570632,0,0,1,1,18,-6.855410065124486,0,0,-3,0,1,0
0,-10.283405639941366,1,0.0008966922760009,0,0,0,0,1,-9.436107779554161,0,0,-5,0,0,1
0,-6.256071788002225,0,0.0017867032438516,0,0,1,1,10,-5.3795035453149085,0,1,-4,0,1,0
0,-9.468368641772383,0,-0.0014688502997159,0,0,1,0,3,-7.762131345982491,0,1,-3,0,1,0
0,-6.855410065124486,0,-0.0084564145654439,0,1,1,1,3,-9.014894314477859,0,1,-1,0,1,0
0,-6.794785443308052,0,0.0002334900200366,0,0,1,1,15,-6.60476359492065,0,0,-18,0,1,0
0,-9.667219500517549,1,0.0,0,0,1,1,18,-7.508504777943205,0,0,-5,0,0,0
0,-6.748368271299515,1,-0.0001137852668762,0,0,1,0,27,-11.969804593511594,0,0,-7,0,0,0
0,-9.627998787364268,1,-0.008000373840332,0,0,1,0,8,-8.609429206369693,0,0,-4,0,0,0
0,-7.829849520037441,1,0.0009693261235952,0,1,1,1,2,-10.178045124283539,0,0,-1,0,1,0
0,-6.549269594239308,1,-0.0017662048339843,0,1,1,0,22,-11.78748303671764,0,0,-1,0,1,0
0,-6.549269594239308,1,7.510185241699219e-06,0,1,1,1,13,-9.729094904235636,0,0,7,0,0,0
0,-6.794785443308052,1,-0.0106054544448852,0,1,1,0,12,-5.810286461407363,0,0,-1,0,2,0
1,-6.195253047967186,0,-0.0054850578308105,0,1,0,1,1,-6.2064961395413665,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0,0,0,1,1,3,-8.623415448344433,0,0,-5,0,0,0
0,-8.516647472918727,0,-0.1454095244407653,0,1,0,0,1,-6.8422755479438395,0,1,-1,0,1,0
0,-6.794785443308052,1,-0.0561648607254028,0,0,1,1,3,-10.283405639941366,0,0,-4,0,0,0
0,-6.195253047967186,1,-0.0022065341472625,0,1,1,1,15,-7.45455911505149,0,0,-1,0,0,0
0,-9.94165634621931,1,0.0122405886650085,0,0,1,0,8,-7.829849520037441,0,0,-9,0,0,0
0,-6.195253047967186,0,0.0,0,1,1,0,6,-5.3795035453149085,0,1,-1,0,1,0
0,-9.553890815210545,1,0.004418134689331,0,0,1,1,10,-5.3795035453149085,0,0,-3,0,1,0
0,-9.553890815210545,1,-0.006551694124937,0,0,1,1,14,-10.052881981329532,0,0,-6,0,0,0
0,-8.251366337156114,1,0.0030029416084289,0,1,1,0,3,-5.3795035453149085,0,0,-1,0,4,0
0,-6.794785443308052,1,0.0008470229804515,0,0,0,1,3,-9.184793351273257,0,0,-17,0,0,0
0,-7.146302413206516,1,-0.00881864503026,0,0,0,1,3,-11.633332356890381,0,0,-6,0,0,1
0,-6.195253047967186,1,0.0275368690490722,0,1,0,0,3,-6.926379476592348,0,0,-1,0,0,0
0,-6.195253047967186,0,0.0306838154792785,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0757306218147277,0,0,0,0,16,-5.810286461407363,0,0,-4,0,2,1
0,-6.256071788002225,1,0.0051854252815246,0,1,1,0,2,-7.437205100358338,0,0,3,0,0,0
0,-8.10697183227422,1,0.0734933316707611,0,1,1,0,4,-9.330747263896336,0,0,-1,0,1,0
0,-8.041908238927158,1,0.0038001146167516,0,0,0,1,22,-7.146302413206516,0,0,-4,0,0,1
0,-9.275177412741526,1,0.010786835104227,0,0,1,0,12,-10.40118867559775,0,0,-3,0,0,0
0,-6.549269594239308,1,0.0130620598793029,0,1,1,1,6,-8.194747443156606,0,0,-1,0,2,0
0,-6.256071788002225,1,-0.0021394044160842,0,0,0,0,4,-8.616397875685788,0,0,-4,0,0,1
0,-8.285937681221203,1,-0.0368366241455078,0,1,0,1,1,-7.437205100358338,0,0,-1,0,0,1
0,-8.251366337156114,1,0.0,0,1,1,1,13,-11.499800964265859,0,0,-1,0,0,0
0,-9.59025845938142,1,0.0450770324096083,0,0,1,1,4,-8.964121989104436,0,0,-3,0,3,0
0,-8.285937681221203,0,-0.0010642260313034,0,0,0,1,2,-8.261122512101478,0,1,-3,0,1,1
0,-7.437205100358338,1,0.1192340850830078,0,0,0,1,1,-11.276657412951648,0,0,-4,0,0,1
0,-9.94165634621931,1,0.0,0,0,0,1,3,-11.499800964265859,0,0,-4,0,0,1
0,-6.195253047967186,0,0.0078873988240957,0,1,0,1,22,-6.60476359492065,0,1,-1,0,1,0
1,-6.195253047967186,1,-0.0009037274867296,0,1,0,1,14,-12.88609532538575,0,0,-1,0,0,0
0,-7.146302413206516,1,0.0073688030242919,0,0,0,1,19,-6.433258038231307,0,0,-4,0,0,0
0,-8.285937681221203,0,0.016854390501976,0,1,1,0,0,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,1,-0.0039090383797883,0,0,0,0,1,-6.73549255693947,0,0,-5,0,0,1
0,-8.10697183227422,0,-0.035271406173706,0,1,1,1,23,-10.082734944479215,0,1,-1,0,1,0
0,-6.256071788002225,1,-0.0039704740047454,0,0,1,0,0,-7.524803159676324,0,0,-4,0,0,0
0,-6.549269594239308,1,0.0024287290871143,0,1,1,0,1,-8.090304779789008,0,0,-1,0,2,0
0,-6.549269594239308,1,0.0,0,0,0,0,32,-5.3795035453149085,0,0,-3,0,2,0
0,-6.256071788002225,1,0.004590768367052,0,0,1,0,1,-6.73549255693947,0,0,-10,0,0,0
0,-6.549269594239308,1,0.0444199070334434,0,1,1,0,13,-11.633332356890381,0,0,-1,0,15,0
0,-6.549269594239308,1,-0.0063876658678054,0,0,0,1,15,-11.969804593511594,0,0,-5,0,0,0
0,-6.549269594239308,1,0.0052807936444878,0,0,0,0,3,-12.88609532538575,0,0,-6,0,0,0
0,-6.256071788002225,1,0.0,0,1,1,0,11,-11.276657412951648,0,0,-1,0,0,0
0,-6.324357695868357,1,0.0177282113581895,0,0,1,0,21,-9.261754392409385,0,0,-5,0,0,0
0,-6.195253047967186,0,-0.053417501039803,0,1,1,0,3,-7.62599917165791,1,0,-1,0,1,0
0,-6.794785443308052,1,0.0105744004249572,0,1,0,1,2,-8.58203023218158,0,0,-1,0,1,0
0,-6.195253047967186,0,0.0,0,1,1,0,3,-10.634803526779255,0,0,-1,0,1,0
0,-6.195253047967186,1,-0.0376330353319644,0,0,1,0,3,-6.2064961395413665,0,0,-3,0,11,0
0,-7.146302413206516,1,0.0,0,0,1,1,5,-10.283405639941366,0,0,-4,0,0,0
0,-9.468368641772383,0,0.1176237426698207,0,0,0,0,1,-9.995723567489584,0,0,-3,0,2,0
0,-8.473297032045114,1,-0.0170945189893245,0,0,1,0,5,-7.98082054694732,0,0,-3,0,2,0
0,-6.256071788002225,0,-0.0056503340601921,0,0,0,1,1,-6.751613271442842,0,1,-3,0,1,1
0,-6.794785443308052,0,-0.0651269257068634,0,0,0,0,1,-10.40118867559775,0,1,-3,0,1,1
0,-6.549269594239308,1,0.039720045402646,0,1,1,1,4,-7.768101512968994,0,0,-1,0,2,0
0,-8.516647472918727,0,0.0,0,1,0,1,8,-8.609429206369693,0,1,-1,0,1,0
0,-10.940185176330436,1,-2.9046088457107544e-05,0,0,0,0,6,-9.7506011094566,0,0,-3,0,0,0
0,-6.794785443308052,0,-0.0008955895900726,0,1,0,1,2,-6.801595912310578,0,0,-1,0,1,0
0,-6.855410065124486,1,0.0048992112278938,0,0,0,0,31,-10.940185176330436,0,0,-6,0,0,0
0,-6.324357695868357,1,0.0008068997412919,0,0,1,0,14,-7.768101512968994,0,0,-7,0,0,0
0,-9.275177412741526,1,0.0,0,0,0,1,12,-12.88609532538575,0,0,-4,0,0,0
0,-6.549269594239308,1,-0.0006235614418983,0,1,1,0,14,-5.975344537423814,0,0,-1,0,7,0
0,-6.549269594239308,1,0.0257593784481287,0,1,1,1,2,-11.969804593511594,0,0,-1,0,7,0
0,-9.222533679256102,0,0.0,0,1,1,0,14,-5.810286461407363,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0123809222131967,0,1,0,0,1,-6.73549255693947,0,0,-1,0,3,1
0,-9.136591249455378,1,0.0723310708999633,0,0,0,1,7,-10.634803526779255,0,0,-6,0,0,0
0,-8.767058150573277,1,-0.0032485127449035,0,0,0,1,14,-12.192948144825804,0,0,-2,0,0,1
0,-6.549269594239308,1,0.0,0,1,1,1,31,-6.255411939743378,0,0,-1,0,2,0
0,-7.437205100358338,0,-0.0148843526840209,0,1,0,0,2,-9.288783064797304,0,1,-1,0,1,0
0,-7.437205100358338,1,0.029853343963623,0,1,0,0,1,-11.499800964265859,0,0,-1,0,2,0
0,-6.855410065124486,1,0.0940405987203121,0,0,0,1,1,-8.111182364810563,0,0,-3,0,3,0
0,-7.146302413206516,1,-0.0239166617393493,0,0,1,1,5,-6.433258038231307,0,0,-3,0,0,0
0,-9.004531527442312,1,0.0028837919235229,0,1,1,0,2,-12.88609532538575,0,0,-1,0,4,0
0,-6.256071788002225,1,0.0,0,1,1,1,6,-9.7506011094566,0,0,-1,0,2,0
0,-8.285937681221203,1,-0.021774236112833,0,1,0,0,1,-5.975344537423814,0,0,-1,0,0,0
0,-6.549269594239308,0,0.0565742850303649,0,1,1,0,2,-9.288783064797304,0,1,-1,0,1,0
0,-8.944513517716059,1,0.0,0,0,1,0,11,-9.772580016175375,0,0,-5,0,0,0
0,-8.595635884237359,1,-0.0129849594086408,0,0,1,1,4,-5.3795035453149085,0,0,-4,0,0,0
0,-8.688893377723941,1,0.0001816153526306,0,0,1,1,11,-6.433258038231307,0,0,-4,0,0,0
0,-6.794785443308052,1,-0.0037252306938171,0,1,0,0,15,-10.443748290016545,0,0,2,0,0,1
0,-6.794785443308052,1,0.0053328871726989,0,1,1,0,2,-10.082734944479215,0,0,1,0,0,0
0,-6.794785443308052,1,-0.0055098608136177,0,0,1,0,2,-8.181079804427942,0,0,-6,0,0,0
0,-8.473297032045114,1,-0.0162394493818283,0,1,1,0,6,-5.810286461407363,0,0,-1,0,10,0
0,-8.696440583359324,1,0.0084696523845195,0,0,1,1,3,-10.746029161889478,0,0,-5,0,0,0
0,-10.082734944479215,1,0.0,0,0,0,1,7,-12.480630217277586,0,0,-5,0,0,0
0,-9.468368641772383,1,0.0,0,0,1,1,26,-12.480630217277586,0,0,-8,0,0,0
0,-8.285937681221203,1,0.0218874290585517,0,1,0,1,1,-6.195253047967186,0,0,-1,0,9,0
0,-6.794785443308052,0,0.0,0,1,0,1,13,-6.794785443308052,0,1,-1,0,2,0
0,-6.794785443308052,1,0.0,0,0,0,1,16,-6.255411939743378,0,0,-6,0,0,1
0,-6.195253047967186,1,0.0,0,1,0,0,9,-12.480630217277586,0,0,-1,0,0,1
0,-6.794785443308052,0,-0.0208868384361267,0,1,0,0,2,-8.285937681221203,0,0,-1,0,1,0
0,-8.285937681221203,1,-0.0200164802372455,0,1,0,0,4,-7.17566830801088,0,0,-1,0,4,0
0,-8.516647472918727,1,0.058820366859436,0,0,0,1,1,-5.3795035453149085,0,0,-7,0,0,1
0,-9.468368641772383,1,0.0,0,0,1,0,8,-6.433258038231307,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0018043518066406,0,0,0,0,1,-7.807801382815679,0,0,-9,0,0,0
0,-6.794785443308052,1,-0.0671361461281776,0,0,0,1,1,-11.499800964265859,0,0,-3,0,0,0
0,-7.623405136480864,0,-0.0189804434776306,0,0,1,1,10,-5.3795035453149085,0,1,-3,0,1,0
0,-6.794785443308052,1,0.000787092372775,0,1,0,1,13,-6.801595912310578,0,0,-1,0,6,0
0,-8.65198882078849,1,-0.0019362224265933,0,0,0,0,3,-8.467254717589151,0,0,-7,0,0,0
0,-9.729094904235636,1,-0.012620149180293,0,0,0,1,6,-5.3795035453149085,0,0,-3,0,3,0
0,-9.995723567489584,1,-0.0453942418098449,0,0,1,0,4,-8.030166421050476,0,0,-9,0,0,0
0,-8.041908238927158,1,0.0003548860549926,0,0,0,1,1,-11.181347233147324,0,0,-3,0,0,0
0,-6.794785443308052,1,0.0032337438315153,0,1,1,0,3,-5.3795035453149085,0,0,-1,0,3,0
0,-8.285937681221203,1,-0.0101149082183837,0,0,1,0,0,-5.810286461407363,0,0,-3,0,24,0
0,-6.794785443308052,1,0.0235384702682495,0,0,0,0,1,-8.944513517716059,0,0,-8,0,0,0
0,-6.855410065124486,1,-0.0031343717128038,0,0,0,0,5,-9.841572887662327,0,0,-3,0,6,0
0,-9.07943283561543,0,0.0355227589607238,0,1,1,1,2,-8.3752358188689,0,1,-1,0,1,0
0,-6.855410065124486,1,-0.0013303309679031,0,1,0,0,1,-6.2064961395413665,0,0,-1,0,14,1
0,-6.195253047967186,1,-0.0486308485269546,0,1,1,0,9,-12.88609532538575,0,0,-1,0,0,0
0,-6.794785443308052,0,0.0,0,1,0,1,9,-9.468368641772383,0,1,-1,0,1,1
0,-7.623405136480864,0,3.069639205932617e-05,0,0,0,1,27,-6.203360357730682,0,1,-3,0,1,1
0,-6.256071788002225,1,0.0158721804618835,0,1,1,1,2,-6.518766139945893,0,0,2,0,0,0
0,-8.10697183227422,0,0.0065779685974121,0,1,1,0,15,-10.806653783705913,0,1,-1,0,1,0
0,-8.251366337156114,0,0.0,0,1,0,0,13,-6.256071788002225,0,1,-1,0,1,1
0,-6.195253047967186,1,0.0137110725045204,0,1,0,0,11,-6.195253047967186,0,0,-1,0,1,1
0,-6.195253047967186,0,0.0,0,1,1,0,15,-6.256071788002225,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0,0,1,0,0,6,-8.31655231704081,0,0,-1,0,0,1
0,-6.195253047967186,1,-0.0029091238975524,0,0,1,0,9,-8.65198882078849,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0526303201913833,0,1,0,1,1,-8.944513517716059,0,0,1,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,1,26,-5.810286461407363,0,0,-3,0,6,0
0,-7.623405136480864,1,-0.010152680799365,0,0,0,0,35,-8.944513517716059,0,0,-5,0,0,1
0,-6.794785443308052,1,-0.0053874254226684,0,0,0,1,1,-11.969804593511594,0,0,-4,0,0,1
0,-6.549269594239308,1,0.0101348161697387,0,0,1,1,7,-9.841572887662327,0,0,-8,0,0,0
0,-8.696440583359324,1,0.0130486879497766,0,0,1,1,2,-9.468368641772383,0,0,-7,0,0,0
0,-6.794785443308052,0,8.940696716308594e-07,0,1,1,0,3,-5.810286461407363,1,0,-1,0,1,0
0,-6.794785443308052,0,0.0,0,1,0,1,4,-5.3795035453149085,0,1,-1,0,1,0
0,-9.275177412741526,1,0.0064959526062011,0,0,0,1,17,-9.316562628904379,0,0,-3,0,1,0
0,-9.275177412741526,0,0.0416631698608398,0,0,0,0,3,-12.480630217277586,0,0,-3,0,1,0
0,-6.794785443308052,0,0.0186039209365844,0,0,0,1,17,-6.73549255693947,0,0,-3,0,1,0
0,-6.8422755479438395,1,0.0429204776883125,0,0,1,1,7,-9.795052872027433,0,0,-3,0,0,0
0,-6.8422755479438395,1,0.0550342202186584,0,0,0,0,1,-10.806653783705913,0,0,-3,0,0,0
0,-6.794785443308052,1,-0.0018059201538562,0,0,0,1,1,-5.810286461407363,0,0,-3,0,12,0
0,-6.195253047967186,1,-0.0352290710434317,0,0,1,0,3,-10.940185176330436,0,0,-4,0,0,0
0,-8.954269692661423,1,0.0025987438857555,0,0,1,0,2,-5.810286461407363,0,0,-4,0,36,0
0,-6.256071788002225,1,0.0007285010069608,0,1,1,1,24,-11.382017928609475,0,0,-1,0,0,0
0,-9.452108120900602,1,0.0023254752159118,0,0,0,1,1,-5.810286461407363,0,0,-2,0,0,1
0,-6.256071788002225,1,0.0040719117969274,0,1,0,1,12,-6.255411939743378,0,0,2,0,0,1
0,-8.609429206369693,1,-0.2648142082616687,0,0,0,1,1,-10.940185176330436,0,0,-3,0,0,1
0,-6.324357695868357,1,0.0007044598460197,0,0,1,1,31,-6.2064961395413665,0,0,-5,0,0,0
0,-6.195253047967186,1,-0.000140381976962,0,1,1,0,22,-5.810286461407363,0,0,-1,0,16,0
0,-9.436107779554161,1,0.0390552282333374,0,0,1,0,4,-9.436107779554161,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0013675093650817,0,1,1,1,11,-9.275177412741526,0,0,-1,0,1,0
0,-6.195253047967186,1,-7.778406143188477e-05,0,1,1,1,4,-9.687422207835068,0,0,-1,0,8,0
0,-6.195253047967186,0,0.0007278323173522,0,1,1,1,8,-10.443748290016545,0,1,-1,0,1,0
0,-6.794785443308052,0,-0.0704649090766906,0,1,1,0,17,-11.094335856157695,1,0,-1,0,1,0
0,-9.374549886554728,1,0.0041154623031616,0,0,1,0,3,-7.786228897561551,0,0,-10,0,0,0
0,-8.516647472918727,1,0.0325726866722106,0,0,1,1,1,-9.795052872027433,0,0,-3,0,3,0
0,-6.195253047967186,0,0.0012202635407447,0,1,1,0,1,-7.437205100358338,0,1,-1,0,1,0
0,-6.195253047967186,1,3.594160079956055e-05,0,1,1,0,16,-9.136591249455378,0,0,-1,0,1,0
0,-6.195253047967186,0,-0.0039285495877265,0,1,1,1,2,-8.041908238927158,0,1,-1,0,1,0
0,-8.041908238927158,1,-0.0007467763498425,0,1,0,1,4,-7.744431768883089,0,0,-1,0,7,1
0,-9.841572887662327,1,0.0039418339729309,0,0,1,1,3,-11.094335856157695,0,0,-16,0,0,0
0,-7.762131345982491,1,-0.0011656926944851,0,1,1,0,1,-10.178045124283539,0,0,-1,0,1,0
0,-8.82565231483933,1,0.0104316370561718,0,0,1,0,7,-8.403092773371865,0,0,-7,0,0,0
0,-7.146302413206516,1,0.0008172392845153,0,0,1,0,12,-9.148425707102382,0,0,-3,0,0,0
0,-9.38958776391927,1,0.0005319714546203,0,1,1,1,1,-6.751613271442842,0,0,-1,0,1,0
0,-9.172523258681442,1,0.0,0,1,0,0,17,-6.751613271442842,0,0,-1,0,1,1
0,-7.146302413206516,1,-2.3603439331054688e-05,0,0,1,0,1,-8.431748029132242,0,0,-5,0,1,0
0,-9.38958776391927,1,0.1250956058502197,0,0,1,0,1,-8.984122655811104,0,0,-6,0,3,0
0,-6.324357695868357,1,-0.0133515885099768,0,1,1,0,2,-9.38958776391927,0,0,-1,0,3,0
0,-6.549269594239308,1,-4.76837158203125e-06,0,1,1,1,2,-9.057453928896654,0,0,-1,0,9,0
0,-6.195253047967186,0,0.0,0,1,1,1,7,-8.041908238927158,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0,0,1,1,1,31,-11.78748303671764,0,0,-1,0,5,0
0,-8.473297032045114,1,0.0041902810335159,0,0,1,0,2,-9.59025845938142,0,0,-3,0,0,0
0,-8.688893377723941,1,-0.0032113194465637,0,0,1,1,8,-10.746029161889478,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0,0,0,1,0,23,-7.587777958837713,0,0,-4,0,0,0
0,-7.762131345982491,1,-0.0010750293731689,0,0,1,0,2,-6.433258038231307,0,0,-16,0,0,0
0,-9.004531527442312,1,0.0047695375978946,0,0,1,0,2,-11.181347233147324,0,0,-15,0,0,0
0,-9.38958776391927,1,0.0,0,1,1,0,19,-7.623405136480864,0,0,-1,0,3,0
0,-7.762131345982491,1,0.0,0,0,1,0,28,-10.488200052587379,0,0,-9,0,0,0
0,-9.627998787364268,1,-0.0035997852683067,0,0,1,0,16,-8.609429206369693,0,0,-4,0,0,0
0,-6.195253047967186,1,-0.0669772028923034,0,0,1,1,7,-5.3795035453149085,0,0,-3,0,1,0
0,-6.195253047967186,1,-1.820921897888184e-05,0,0,1,0,1,-7.747360028662178,0,0,-3,0,6,0
0,-9.172523258681442,1,0.0021532177925109,0,1,1,1,2,-10.940185176330436,0,0,-1,0,3,0
0,-9.172523258681442,1,-0.0009765625,0,0,1,0,11,-10.940185176330436,0,0,-3,0,4,0
0,-9.172523258681442,1,-0.0046057477593421,0,0,1,0,2,-6.433258038231307,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0052474737167358,0,0,1,1,6,-9.59025845938142,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0052474737167358,0,0,1,1,6,-9.59025845938142,0,0,-5,0,0,0
0,-9.172523258681442,1,0.0011002533137798,0,0,1,1,1,-7.587777958837713,0,0,-4,0,0,0
0,-9.172523258681442,1,-0.0063838474452495,0,0,1,0,6,-7.344831780227323,0,0,-4,0,0,0
0,-9.172523258681442,1,0.0926109980791807,0,0,0,0,2,-12.88609532538575,0,0,-9,0,0,1
0,-9.172523258681442,0,-0.0022054314613342,0,1,1,1,8,-5.3795035453149085,0,1,-1,0,1,0
0,-9.172523258681442,1,0.2489156126976013,0,0,1,0,3,-11.633332356890381,0,0,-8,0,0,0
0,-10.534720068222272,1,-0.0026902686804533,0,1,1,1,14,-8.595635884237359,0,0,-1,0,6,0
0,-9.374549886554728,1,0.0013608587905764,0,0,1,1,1,-11.276657412951648,0,0,-3,0,22,0
0,-6.195253047967186,1,0.0,0,1,1,1,14,-8.181079804427942,0,0,-1,0,2,0
0,-6.549269594239308,1,0.0002145702019333,0,1,1,1,15,-9.025365614345153,0,0,-1,0,2,0
0,-8.688893377723941,1,-0.0027629546821117,0,1,1,1,1,-8.041908238927158,0,0,-1,0,5,0
0,-9.374549886554728,1,0.0176288560032844,0,1,1,0,1,-9.222533679256102,0,0,-1,0,3,0
0,-6.195253047967186,1,0.0,0,1,1,0,16,-8.030166421050476,0,0,-1,0,2,0
0,-6.794785443308052,0,0.0001606941223144,0,1,0,0,2,-6.256071788002225,0,1,-1,0,5,0
0,-6.195253047967186,1,0.0006573796272277,0,1,1,1,1,-6.8422755479438395,0,0,-1,0,3,0
0,-6.794785443308052,1,0.0041584447026252,0,0,0,0,2,-12.480630217277586,0,0,-8,0,0,0
0,-6.855410065124486,1,-0.0687752962112426,0,1,1,0,2,-10.940185176330436,0,0,-1,0,6,0
0,-6.324357695868357,1,1.633167266845703e-05,0,1,1,1,15,-8.437578949443035,0,0,-1,0,12,0
0,-6.855410065124486,1,0.0015234351158142,0,0,1,1,2,-8.834310377582444,0,0,-3,0,2,0
0,-9.07943283561543,1,0.0084390798583626,0,1,1,1,1,-6.324357695868357,0,0,-1,0,2,0
0,-10.634803526779255,1,-0.0001923441886901,0,0,1,1,3,-9.841572887662327,0,0,-11,0,0,0
0,-8.041908238927158,1,0.0049268985167145,0,0,0,1,1,-9.94165634621931,0,0,-15,0,0,1
0,-9.07943283561543,1,0.000265896320343,0,0,1,0,6,-11.969804593511594,0,0,-17,0,0,0
0,-8.86971230463336,1,0.0127931591123342,0,0,1,1,10,-11.969804593511594,0,0,-7,0,0,0
0,-9.23543708409201,1,0.0,0,0,1,1,32,-7.98082054694732,0,0,-4,0,0,0
0,-7.437205100358338,1,0.0032530054450035,0,1,1,1,11,-12.192948144825804,0,0,1,0,0,0
0,-7.437205100358338,1,-0.0034382743760943,0,0,0,1,10,-10.178045124283539,0,0,-2,0,0,0
