matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,uid_iphrase,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.794785443308052,1,0,0,1,1,9,0.1159657534163177,-7.885510367142995,0,0,-5,0,0,0
0,-8.791750763163648,0,0,0,1,0,4,0.0420999117128119,-8.251366337156114,0,0,-3,0,1,0
0,-8.251366337156114,0,0,1,0,0,7,-0.1171674641904731,-8.954269692661423,0,1,-1,0,1,0
0,-5.3795035453149085,1,0,0,0,0,1,-0.1180840654062885,-8.241704426244377,0,0,-4,0,0,1
0,-8.791750763163648,1,0,0,1,0,9,-0.0686696337609382,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,1,27,-0.2220827816641545,-6.255411939743378,0,0,2,0,0,0
0,-8.10697183227422,1,0,0,1,0,2,0.1320097612486228,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0,0,0,0,25,-0.0739891452608476,-8.595635884237359,0,0,-6,0,0,1
0,-9.772580016175375,0,0,0,1,1,12,-0.0482144631153956,-6.256071788002225,0,1,-3,0,2,0
0,-8.954269692661423,1,0,0,0,0,7,-0.0323205602582262,-8.098603582603703,0,0,-6,0,0,0
0,-6.794785443308052,1,0,1,0,0,6,-0.292625092887792,-7.885510367142995,0,0,2,0,0,1
0,-6.794785443308052,0,0,1,0,1,18,-0.0894939852977003,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,0,0,1,0,0,1,-0.0332408446632325,-6.203360357730682,0,1,-1,0,1,0
0,-8.791750763163648,0,0,0,1,1,15,0.0776454091099076,-6.256071788002225,0,1,-3,0,1,0
0,-9.865670439241386,1,0,0,1,0,9,0.0470914742040137,-9.148425707102382,0,0,-4,0,0,0
0,-9.729094904235636,1,0,0,0,0,18,0.0357831767356158,-12.88609532538575,0,0,-3,0,0,1
0,-9.553890815210545,1,0,0,1,1,7,0.0170447615495472,-5.810286461407363,0,0,-3,0,10,0
0,-6.794785443308052,0,0,0,0,1,5,-0.0726750050532235,-6.801595912310578,0,1,-3,0,1,0
0,-9.553890815210545,0,0,0,1,0,5,-0.0273117128184393,-5.3795035453149085,0,0,-3,0,1,0
0,-6.794785443308052,1,0,1,1,1,0,-0.0178205666247925,-8.057781588083449,0,0,-1,0,0,0
0,-9.968324593301471,0,0,0,1,0,3,-0.0004860540637853,-5.3795035453149085,0,1,-4,0,1,0
0,-9.07943283561543,1,0,0,1,1,1,0.1448297756258398,-10.40118867559775,0,0,-6,0,0,0
0,-9.865670439241386,0,0,0,0,1,1,-0.0088825618285696,-6.2064961395413665,0,1,-4,0,1,1
0,-6.794785443308052,1,0,0,0,1,7,0.096834368551416,-5.3795035453149085,0,0,-3,0,1,0
0,-8.791750763163648,0,0,0,1,0,18,-0.0360099298879504,-7.587777958837713,0,1,-3,0,1,0
0,-8.767058150573277,0,0,0,1,1,2,0.0534141254931161,-9.687422207835068,0,0,-3,0,1,0
0,-6.549269594239308,0,0,1,1,1,25,0.0812899622585143,-12.480630217277586,0,1,-1,0,1,0
0,-8.251366337156114,1,0,0,0,1,1,0.0126788378027933,-9.014894314477859,0,0,-7,0,0,1
0,-9.968324593301471,0,0,0,1,1,3,-0.0604818440079607,-8.473297032045114,0,1,-11,0,1,0
0,-8.473297032045114,1,0,0,0,1,32,0.0210355894173075,-11.78748303671764,0,0,-5,0,0,1
0,-9.865670439241386,1,0,0,1,1,3,0.0457439022985371,-8.588809919166959,0,0,-5,0,0,0
0,-8.10697183227422,1,0,0,1,1,2,0.0068917352839239,-9.014894314477859,0,0,-5,0,0,0
0,-8.251366337156114,1,0,0,0,1,4,0.0501276654300102,-11.382017928609475,0,0,-11,0,0,0
0,-7.610534945960329,0,0,0,1,1,1,0.1139009292676256,-11.014293148484159,0,1,-3,0,1,0
0,-8.041908238927158,1,0,1,0,1,15,-0.0130808568613859,-12.88609532538575,0,0,1,0,0,0
0,-6.256071788002225,0,0,1,0,1,1,-0.0884199197080182,-8.045853017218175,0,1,-1,0,1,0
0,-7.146302413206516,0,0,0,1,0,2,-0.0215310071300911,-10.871192304843484,0,1,-4,0,1,0
0,-9.275177412741526,0,0,1,0,0,1,0.0502897810190915,-6.801595912310578,0,1,-1,0,1,0
0,-7.146302413206516,0,0,0,1,0,2,-0.0215310071300911,-10.871192304843484,0,1,-4,0,1,0
0,-11.094335856157695,1,0,0,1,0,6,-0.0768813977922326,-9.222533679256102,0,0,-4,0,0,0
0,-9.07943283561543,1,0,0,1,0,0,-0.0228631060747873,-11.499800964265859,0,0,-5,0,0,0
0,-8.041908238927158,0,0,1,0,1,1,-0.0087881108952893,-9.420359422586023,1,0,-1,0,1,1
0,-9.07943283561543,1,0,0,1,1,3,0.0371765811118836,-10.806653783705913,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.2056678613325437,-6.8422755479438395,0,0,-8,0,0,0
0,-6.256071788002225,0,0,1,0,0,14,0.0586401015711513,-8.944513517716059,0,1,-1,0,1,0
0,-6.195253047967186,1,0,0,1,0,1,0.0162791446425394,-6.2064961395413665,0,0,-5,0,7,0
0,-9.38958776391927,1,0,0,0,1,2,-0.0403569393003216,-9.420359422586023,0,0,-6,0,0,1
0,-6.855410065124486,1,0,0,1,1,6,0.0499725960831028,-8.115410700920085,0,0,-3,0,1,0
0,-9.07943283561543,1,0,0,1,0,20,0.1216619239325726,-6.801595912310578,0,0,-3,0,3,0
0,-6.794785443308052,1,0,1,1,1,16,-0.0893061734662141,-10.178045124283539,0,0,1,0,0,0
0,-9.172523258681442,1,0,0,1,1,32,-0.0243562163772119,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,0,12,-0.027859295984464,-10.534720068222272,0,0,-12,0,0,0
0,-8.65198882078849,1,0,0,0,1,1,-0.0560198406801446,-5.3795035453149085,0,0,-5,0,0,0
0,-7.146302413206516,1,0,0,0,1,3,0.0076987224781937,-5.3795035453149085,0,0,-4,0,0,0
0,-9.729094904235636,0,0,1,1,1,5,0.0313009245304815,-5.3795035453149085,0,1,-1,0,1,0
0,-7.610534945960329,0,0,0,1,1,2,-0.2570648491578667,-9.968324593301471,0,1,-3,0,1,0
0,-6.324357695868357,1,0,0,1,0,2,-0.0032321681392689,-5.3795035453149085,0,0,-3,0,1,0
0,-9.07943283561543,1,0,0,1,0,8,0.0078748848867679,-10.052881981329532,0,0,-10,0,0,0
0,-8.251366337156114,1,0,0,0,0,1,-0.0011381513527816,-9.553890815210545,0,0,-5,0,0,0
0,-8.251366337156114,1,0,1,1,1,5,-0.0403293272346452,-6.801595912310578,0,0,-1,0,3,0
0,-9.275177412741526,1,0,0,1,1,2,-0.0361380651751956,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-0.0073835405160214,-10.40118867559775,0,0,-5,0,0,0
1,-6.794785443308052,1,0,0,0,1,2,0.0895326284715488,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.0107482228428125,-7.744431768883089,0,0,-4,0,0,0
0,-9.275177412741526,1,0,0,1,1,2,-0.0361380651751956,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-0.0073110099157338,-10.40118867559775,0,0,-5,0,0,0
0,-6.794785443308052,1,0,0,1,1,26,0.0566865221477147,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-0.066652001813054,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0,0,1,1,26,0.0566865221477147,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-0.066652001813054,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,1,5,-0.1866274077783931,-6.794785443308052,0,1,-1,0,1,0
1,-6.794785443308052,1,0,0,0,0,2,0.0895326284715488,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,0.0107482228428125,-7.744431768883089,0,0,-4,0,0,0
0,-7.610534945960329,1,0,1,1,1,2,-0.0628110890030518,-9.374549886554728,0,0,-1,0,1,0
1,-6.256071788002225,1,0,1,0,0,1,-0.0460748836720505,-10.178045124283539,0,0,5,0,0,0
0,-6.794785443308052,1,0,0,1,0,2,0.0558681157163598,-6.60476359492065,0,0,-4,0,0,0
0,-9.627998787364268,0,0,1,1,1,8,-0.1696647807318521,-10.583510232391705,0,1,-1,0,1,0
0,-6.195253047967186,1,0,1,1,1,4,0.0054520370327822,-7.437205100358338,0,0,-1,0,2,0
0,-6.324357695868357,1,0,0,1,1,1,-0.1397020624089305,-10.24703799577049,0,0,-3,0,5,0
0,-10.145255301460548,1,0,0,1,1,21,-0.0731006861734454,-8.964121989104436,0,0,-6,0,0,0
0,-8.041908238927158,1,0,1,1,0,17,-0.0069506129296887,-6.324357695868357,0,0,-1,0,9,0
0,-7.146302413206516,1,0,0,1,0,8,-0.0339592473281006,-8.467254717589151,0,0,-10,0,0,0
0,-8.041908238927158,1,0,1,1,0,1,-0.0779999371529335,-10.940185176330436,0,0,-1,0,5,0
0,-6.195253047967186,1,0,1,1,0,1,0.0074845404852004,-7.744431768883089,0,0,-1,0,10,0
0,-6.195253047967186,1,0,1,1,1,1,0.0194289665196792,-8.44934379102262,0,0,-1,0,3,0
0,-8.041908238927158,1,0,1,0,1,2,0.0282879404121023,-9.420359422586023,0,0,-1,0,4,1
0,-8.041908238927158,0,0,1,1,1,8,-0.012313344532199,-8.241704426244377,0,1,-1,0,1,0
0,-7.437205100358338,0,0,1,0,1,1,-0.1485407373021825,-6.2064961395413665,0,1,-1,0,1,1
0,-6.794785443308052,1,0,1,0,0,5,-0.2864028902768734,-5.3795035453149085,0,0,-1,0,0,1
0,-10.145255301460548,1,0,1,1,0,10,-0.0167370556257939,-8.688893377723941,0,0,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,1,5,0.2762235268971629,-9.160401898149097,0,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,1,2,0.0333510045376088,-6.2064961395413665,0,1,-1,0,1,0
0,-6.855410065124486,1,0,1,0,1,15,-0.0213527421432512,-5.3795035453149085,0,0,-1,1,2,0
0,-9.968324593301471,1,0,0,1,0,10,0.0419147217758077,-13.579242505945695,0,0,-4,0,0,0
0,-8.86971230463336,0,0,1,1,0,30,0.0466222997250756,-12.480630217277586,0,1,-1,0,1,0
0,-8.954269692661423,0,0,0,1,1,16,0.1238614055214495,-8.232134975228226,0,0,-3,0,1,0
0,-8.944513517716059,0,0,1,1,1,8,-0.1592673221221792,-6.801595912310578,0,1,-1,0,1,0
0,-9.452108120900602,1,0,1,0,1,1,-0.0964809495908748,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,0,1,1,0,5,-0.1395352514638729,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,0,5,-0.1395352514638729,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,0,6,0.1187606971905706,-6.60476359492065,0,1,-1,0,1,1
0,-5.3795035453149085,1,0,1,0,0,1,0.1250301599502563,-9.94165634621931,0,0,-1,0,2,0
0,-8.251366337156114,1,0,0,1,0,17,0.0862882018239811,-8.609429206369693,0,0,-12,0,0,0
0,-6.549269594239308,1,0,1,1,1,51,-0.004833263984423,-6.255411939743378,0,0,2,0,0,0
0,-7.587777958837713,1,0,1,0,1,13,0.1564070581984908,-5.975344537423814,0,0,-1,0,2,1
0,-8.348133889091107,1,0,0,1,1,22,0.151951914824113,-8.467254717589151,0,0,-3,0,1,0
0,-8.516647472918727,1,0,0,1,0,3,-0.0102950501122645,-13.579242505945695,0,0,-4,0,0,0
0,-6.195253047967186,0,0,0,1,1,1,4.209938148658221e-05,-6.255411939743378,0,1,-3,0,1,0
0,-8.473297032045114,1,0,1,1,0,6,0.1201178642639426,-5.810286461407363,0,0,-1,0,12,0
0,-6.794785443308052,0,0,1,1,1,20,0.0792064855993499,-9.995723567489584,0,1,-1,0,1,0
0,-6.195253047967186,1,0,1,0,1,1,-0.0408453873048226,-12.88609532538575,0,0,-1,0,0,0
0,-10.534720068222272,1,0,0,1,1,16,-0.0169437907362871,-5.975344537423814,0,0,-5,0,0,0
0,-8.516647472918727,1,0,0,0,0,14,-0.019855752257167,-7.786228897561551,0,0,-5,0,0,0
0,-9.38958776391927,1,0,0,0,1,2,0.013133884978791,-6.433258038231307,0,0,-4,0,0,1
0,-7.610534945960329,1,0,0,0,0,8,-0.2985832072954665,-10.68887074804953,0,0,-3,0,1,1
0,-6.256071788002225,0,0,0,1,0,1,-0.0208232957308858,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,0.2343342674261742,-13.579242505945695,0,0,-7,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,-0.0783126020929205,-5.810286461407363,0,0,-3,0,3,0
0,-8.954269692661423,0,0,0,0,1,1,0.0810145659017421,-6.2064961395413665,0,1,-3,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,0.04255527361917,-6.2064961395413665,0,0,-8,0,0,0
0,-10.534720068222272,1,0,0,1,0,3,0.0305537720716077,-8.38074547467987,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,1,3,0.1660043841992051,-11.499800964265859,0,0,-6,0,0,0
0,-11.181347233147324,0,0,0,0,0,1,-0.0388456706090697,-8.251366337156114,0,1,-3,0,1,0
0,-6.195253047967186,1,0,1,1,1,6,-0.0246022480775782,-6.433258038231307,0,0,1,0,0,0
0,-6.195253047967186,1,0,1,1,1,8,0.0022165652725548,-5.810286461407363,0,0,-1,0,1,0
0,-9.23543708409201,1,0,0,1,1,4,-0.0047882882657871,-6.518766139945893,0,0,-4,0,0,0
0,-9.627998787364268,1,0,0,1,0,5,-0.0704852606674346,-9.345136001348436,0,0,-3,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,-0.0500262041265766,-11.181347233147324,0,0,-4,0,0,0
0,-8.041908238927158,1,0,0,1,0,10,0.1390857290206176,-8.735055419487104,0,0,-11,0,0,0
0,-9.468368641772383,1,0,0,0,0,1,-0.1449658904759876,-9.302576386929639,0,0,-4,0,0,0
0,-9.59025845938142,1,0,0,1,0,9,-0.009320953498026,-10.940185176330436,0,0,-5,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,-0.02182951140114,-5.3795035453149085,0,1,-1,0,1,0
0,-10.360366681077494,1,0,0,1,0,15,0.0396426302696369,-13.579242505945695,0,0,-13,0,0,0
0,-6.195253047967186,0,0,0,0,1,6,0.028312449886774,-10.082734944479215,1,0,-3,0,1,1
0,-11.181347233147324,1,0,0,1,0,1,0.0010336579444507,-7.807801382815679,0,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,0,4,-0.0728121911206593,-5.975344537423814,0,0,-6,0,0,0
0,-6.794785443308052,1,0,0,0,1,2,-0.0308380616673578,-5.810286461407363,0,0,-2,0,0,1
0,-6.195253047967186,1,0,1,1,0,13,0.006224191102844,-7.344831780227323,0,0,-1,0,3,0
1,-8.246523712680325,0,0,0,0,0,2,0.0425738631954623,-6.801595912310578,0,1,-3,0,1,0
0,-7.437205100358338,1,0,1,1,1,4,-0.0202285748309431,-7.786228897561551,0,0,-1,0,5,0
0,-9.23543708409201,1,0,1,1,1,0,-0.0125356481454911,-10.806653783705913,0,0,-1,0,2,0
0,-8.86971230463336,0,0,0,1,1,8,0.0256336993017398,-8.491646170713311,1,0,-3,0,1,0
0,-7.437205100358338,1,0,0,1,1,0,-0.0512481628144098,-8.296038777207706,0,0,-4,0,0,0
0,-9.23543708409201,1,0,0,1,1,1,0.0096121548364559,-9.536191238111144,0,0,-5,0,0,0
0,-7.437205100358338,1,0,0,1,1,11,-0.080527547769827,-11.78748303671764,0,0,-3,0,0,0
0,-7.437205100358338,1,0,0,1,0,5,0.0902028044490008,-11.78748303671764,0,0,-14,0,0,0
0,-10.023894444456282,1,0,0,1,1,12,0.0323099784464353,-12.88609532538575,0,0,-5,0,0,0
0,-9.07943283561543,1,0,0,1,0,1,0.1722206255066253,-9.420359422586023,0,0,-3,0,2,0
0,-6.256071788002225,1,0,0,1,0,5,0.0223660472502139,-8.964121989104436,0,0,-17,0,0,0
0,-10.940185176330436,1,0,0,0,1,1,0.085751581537519,-8.44934379102262,0,0,-10,0,0,1
0,-9.729094904235636,1,0,0,0,1,1,0.1980637123756728,-8.588809919166959,0,0,-6,0,0,1
0,-5.3795035453149085,1,0,1,1,1,23,-0.0513523103727493,-9.729094904235636,0,0,-1,1,2,0
0,-6.195253047967186,1,0,0,0,1,21,0.0031225839800629,-5.3795035453149085,0,0,-5,0,0,1
0,-7.623405136480864,1,0,0,1,1,7,0.0636477712583912,-12.480630217277586,0,0,-4,0,0,0
0,-8.041908238927158,1,0,1,1,1,2,-0.0954326747960987,-9.374549886554728,0,0,-1,0,1,0
0,-8.10697183227422,1,0,1,0,0,7,0.0950941245158148,-12.480630217277586,0,0,-1,0,2,0
0,-8.65198882078849,0,0,0,1,0,40,-0.2252407990915076,-6.60476359492065,0,0,-3,0,1,0
0,-6.794785443308052,1,0,0,1,1,2,-0.1457691026688923,-9.518799495399275,0,0,-3,0,0,0
0,-8.516647472918727,0,0,1,0,1,3,-0.0644148359639487,-7.437205100358338,0,1,-1,0,2,0
0,-9.841572887662327,1,0,0,0,1,1,0.0556511105306213,-7.62599917165791,0,0,-11,0,0,0
0,-9.59025845938142,1,0,0,0,0,15,-0.0170396933362128,-11.499800964265859,0,0,-5,0,0,1
0,-6.794785443308052,1,0,1,0,0,2,-0.0488250569129983,-5.810286461407363,0,0,-1,0,4,0
0,-8.285937681221203,1,0,0,1,0,1,0.1161863267638538,-8.491646170713311,0,0,-3,0,2,0
0,-11.094335856157695,1,0,0,0,1,1,-0.1372487692613944,-7.747360028662178,0,0,-5,0,0,1
0,-6.855410065124486,1,0,0,1,1,9,-0.0164327525367762,-9.647416873221369,0,0,-3,0,1,0
0,-8.688893377723941,1,0,0,0,1,1,-0.000266020361712,-6.573453486692192,0,0,-3,0,3,1
0,-6.195253047967186,1,0,1,1,0,1,-0.0648439150128482,-8.467254717589151,0,0,-1,0,2,0
0,-6.855410065124486,1,0,0,1,1,6,-0.2037156277321397,-7.395093615008212,0,0,-9,0,0,0
0,-10.023894444456282,1,0,0,1,0,12,0.2595060190536402,-13.579242505945695,0,0,-9,0,0,0
0,-9.288783064797304,1,0,0,1,0,14,-0.1631064347774637,-8.735055419487104,0,0,-3,0,0,0
0,-10.488200052587379,1,0,0,1,1,13,0.0349754049922133,-10.940185176330436,0,0,-10,0,0,0
0,-10.488200052587379,1,0,0,1,1,6,0.0793632189986597,-6.2064961395413665,0,0,-4,0,0,0
0,-7.146302413206516,1,0,0,1,1,13,-0.0017544076569933,-13.579242505945695,0,0,-4,0,0,0
0,-5.3795035453149085,0,0,1,1,1,21,0.0587284837431948,-6.73549255693947,1,0,-1,0,1,0
0,-8.041908238927158,1,0,0,0,1,7,-0.0301175087007383,-12.480630217277586,0,0,-4,0,0,1
0,-8.041908238927158,1,0,0,1,1,3,0.0103957372655471,-8.241704426244377,0,0,-13,0,0,0
0,-6.855410065124486,0,0,1,1,0,16,-0.0339119167728049,-10.052881981329532,0,1,-1,0,1,0
1,-6.256071788002225,1,0,1,0,1,11,0.034525658765977,-7.508504777943205,0,0,-1,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,0.0798755233655824,-8.241704426244377,0,0,-4,0,0,0
0,-8.609429206369693,1,0,0,0,1,1,-0.0441661445982754,-8.491646170713311,0,0,-15,0,0,0
0,-7.146302413206516,1,0,0,1,1,16,-0.0167701132182637,-5.3795035453149085,0,0,-4,0,1,0
0,-6.256071788002225,1,0,0,1,1,15,0.0062707044051161,-8.167596454090654,0,0,-4,0,0,0
0,-8.041908238927158,1,0,0,1,1,4,-0.0175490952979505,-11.78748303671764,0,0,-4,0,0,0
0,-6.549269594239308,1,0,0,1,1,19,0.0218238868013334,-8.964121989104436,0,0,-4,0,0,0
0,-6.549269594239308,0,0,1,1,0,14,-0.0149972766438232,-6.324357695868357,1,0,-1,0,1,0
0,-6.549269594239308,0,0,1,1,0,1,0.0483452568684394,-9.772580016175375,0,1,-1,0,1,0
0,-9.38958776391927,1,0,0,1,1,32,-0.0758391593022234,-8.834310377582444,0,0,-7,0,0,0
0,-7.146302413206516,1,0,0,1,1,4,-0.0007945579686516,-6.255411939743378,0,0,-4,0,0,0
0,-6.549269594239308,1,0,0,1,0,3,0.0827739692052975,-10.534720068222272,0,0,-5,0,0,0
0,-10.023894444456282,1,0,0,0,1,7,0.0515155556567368,-10.443748290016545,0,0,-6,0,0,1
0,-9.772580016175375,1,0,0,0,1,24,-0.0607656557194034,-11.633332356890381,0,0,-6,0,0,1
0,-9.374549886554728,1,0,0,1,0,4,0.0151565150765616,-12.480630217277586,0,0,-5,0,0,0
0,-9.275177412741526,1,0,0,1,0,4,-0.0426284015735333,-10.113506603145968,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,24,-0.1414807017585437,-5.3795035453149085,0,0,-3,0,1,0
0,-9.94165634621931,0,0,0,1,1,1,-0.0060045855856826,-6.2064961395413665,0,1,-3,0,1,0
0,-6.195253047967186,0,0,0,1,1,14,0.1581722273040086,-7.437205100358338,0,1,-3,0,1,0
0,-6.256071788002225,0,0,1,0,0,20,-0.1008464150097823,-5.3795035453149085,0,1,-1,0,1,1
0,-6.195253047967186,0,0,0,1,1,54,0.0566303797502564,-8.623415448344433,0,1,-3,0,1,0
0,-10.871192304843484,1,0,0,1,0,24,-0.0796267043355888,-9.345136001348436,0,0,-4,0,0,0
0,-7.146302413206516,1,0,0,1,0,4,-0.1262939618592774,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0,0,1,1,11,0.0073425764576173,-9.025365614345153,0,0,-4,0,0,0
0,-9.07943283561543,1,0,0,1,0,4,-0.0128454777673341,-6.2064961395413665,0,0,-5,0,0,0
0,-8.041908238927158,1,0,0,0,0,27,0.1015680478158884,-11.78748303671764,0,0,-3,0,0,1
0,-6.195253047967186,1,0,0,1,0,2,0.0003407177825768,-9.261754392409385,0,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,1,2,0.0014028391800821,-10.940185176330436,0,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,0,2,-0.041512062452036,-11.633332356890381,0,0,-5,0,0,0
0,-6.195253047967186,0,0,0,1,0,2,-0.0536972005863661,-8.041908238927158,0,1,-4,0,1,0
0,-6.794785443308052,1,0,0,1,0,18,0.1060314440664339,-11.382017928609475,0,0,-7,0,0,0
0,-9.172523258681442,1,0,0,0,1,21,-0.078086234231183,-9.865670439241386,0,0,-3,0,0,1
0,-9.865670439241386,1,0,0,1,1,28,0.009970315365018,-10.24703799577049,0,0,-7,0,0,0
0,-5.3795035453149085,1,0,1,1,1,11,0.0650508335057759,-8.623415448344433,0,0,-1,0,3,0
0,-9.38958776391927,1,0,0,1,0,4,-0.0914386829001177,-12.88609532538575,0,0,-7,0,0,0
0,-10.283405639941366,1,0,0,1,0,0,-0.052641771679771,-13.579242505945695,0,0,-2,0,0,0
0,-5.3795035453149085,1,0,1,1,0,4,-0.0083760095203851,-8.280925139397658,0,0,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,10,-0.0608561602857521,-8.111182364810563,0,0,-7,0,3,0
0,-6.433258038231307,1,0,0,1,0,5,-0.0286950678178091,-12.192948144825804,0,0,-5,0,0,0
0,-9.38958776391927,1,0,0,1,0,7,0.1070566916317013,-8.535817389026448,0,0,-5,0,0,0
0,-6.195253047967186,1,0,1,1,0,1,-0.0208536050528945,-10.746029161889478,0,0,-1,0,0,0
0,-6.195253047967186,1,0,0,1,1,8,-0.1810423705245678,-8.659261580117569,0,0,-4,0,0,0
0,-8.473297032045114,1,0,0,1,0,7,-0.3963802353095483,-11.969804593511594,0,0,-6,0,0,0
0,-6.855410065124486,1,0,0,0,1,9,0.0457795338455216,-5.975344537423814,0,0,-6,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,-0.3631495874968992,-6.855410065124486,0,0,-3,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,-0.0794551555164061,-6.573453486692192,0,0,-4,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,0.0885067201704222,-11.094335856157695,0,0,-8,0,0,1
0,-9.136591249455378,0,0,1,0,0,17,0.1411171047890196,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,0.0742287759092591,-8.251366337156114,0,1,-1,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,0.0213793767333933,-8.58203023218158,0,0,-6,0,0,0
0,-6.549269594239308,1,0,1,1,1,4,0.0107289410648289,-9.374549886554728,0,0,-1,0,3,0
0,-8.27593759788662,0,0,1,0,1,3,-0.0445384118883382,-6.195253047967186,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,0,1,20,-0.0146289997039333,-6.256071788002225,0,1,-1,0,2,0
0,-6.256071788002225,1,0,1,0,1,23,-0.1533214118154276,-8.045853017218175,0,0,2,0,0,1
0,-8.516647472918727,0,0,1,1,0,19,-0.2158350153067321,-9.484897943723594,0,1,-1,1,1,0
0,-6.256071788002225,1,0,1,1,0,15,-0.3845892808411138,-9.468368641772383,0,0,1,0,0,0
0,-6.256071788002225,1,0,0,0,0,3,-0.003969632773934,-5.3795035453149085,0,0,-3,0,2,0
0,-5.3795035453149085,1,0,1,1,0,7,-0.0115938144096849,-5.975344537423814,0,0,-1,0,1,0
0,-6.256071788002225,1,0,1,1,1,4,-0.0364072301558085,-5.3795035453149085,0,0,-1,0,2,0
0,-6.256071788002225,0,0,1,0,0,22,0.0292639635583406,-10.534720068222272,0,0,-1,0,1,0
0,-7.623405136480864,0,0,1,0,0,8,0.0239169407113079,-6.203360357730682,0,1,-1,0,1,1
0,-9.59025845938142,1,0,0,1,1,6,0.0008883160739691,-12.88609532538575,0,0,-5,0,0,0
0,-6.195253047967186,0,0,0,0,0,17,-0.0700094458463107,-5.3795035453149085,0,1,-3,0,1,1
0,-8.10697183227422,1,0,1,0,0,58,-0.0252197875529953,-5.810286461407363,0,0,-1,0,8,0
0,-8.516647472918727,1,0,1,0,0,97,-0.1236643144278064,-9.708041495037804,0,0,-1,0,2,0
0,-8.696440583359324,1,0,0,1,1,3,-0.0132129842923446,-12.88609532538575,0,0,-4,0,0,0
0,-8.791750763163648,1,0,0,1,1,12,-0.0407377382847838,-9.772580016175375,0,0,-7,0,0,0
0,-6.256071788002225,1,0,0,0,0,13,-0.0489624640891443,-11.181347233147324,0,0,-5,0,0,0
0,-9.59025845938142,0,0,0,1,1,36,0.0120815960409437,-6.549269594239308,0,1,-3,0,1,0
0,-8.944513517716059,0,0,0,0,1,15,-0.1006738764819184,-6.60476359492065,0,1,-3,0,1,1
0,-8.516647472918727,0,0,1,0,0,1,-0.037058375842337,-6.203360357730682,0,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,0.0174866504967212,-7.744431768883089,0,0,-1,0,1,0
0,-6.256071788002225,1,0,1,1,1,15,-0.1887981299739116,-9.729094904235636,0,0,5,0,0,0
0,-8.791750763163648,0,0,0,1,0,1,0.0408495170995593,-5.3795035453149085,0,1,-3,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-0.0239337673410773,-7.744431768883089,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,0,0,1,-0.0024667977621512,-10.534720068222272,0,0,-1,0,1,0
