	var	amp	igauche2_2	idoc	iphrase	biggestStep	avgStep
" GUM_news_iodine-28
_1"	0.0005587659484081325	0.0	0.09761742874979973	0.05857950448989868	0.06574885227285276	0.0	-0.0022666922339019124
" GUM_news_iodine-39
_2"	-0.00148601179601425	-0.004304707050323486	0.08743102103471756	-0.09765314127533131	-0.07666210383167565	0.0	-0.009916421793748409
" GUM_news_iodine-41
_2"	0.0016177488856700811	0.0	0.4960089474916458	-0.10921667699487514	0.0368701911858732	0.0	-0.008553189482250478
" GUM_speech_impeachment-1
_1"	0.008324045280870399	0.0	0.06650540232658386	0.08892922103404999	0.07362452854772994	0.0	-0.0007632790110239096
" GUM_speech_impeachment-7
_1"	0.005962285558782379	0.07901960611343384	-0.030359845608472824	-0.037960175424814224	-0.057667717177081246	0.047355689108371735	0.026766932943406013
" GUM_speech_impeachment-11
_1"	-0.014681744572026187	-0.27695220708847046	0.007519811391830444	-0.14599591493606567	-0.12232539121043212	-0.21883542835712433	-0.015270806592765945
" GUM_speech_impeachment-13
_1"	-0.0018873902635839768	-0.01801466941833496	-0.09165876358747482	0.054149776697158813	0.042163054059658756	-0.017792925238609314	-0.030703257047637572
" GUM_speech_impeachment-17
_2"	0.004906374224816677	0.0	-0.0174236036837101	-0.01672840490937233	0.006086814173807686	0.0	0.003644454178224843
" GUM_speech_impeachment-32
_1"	0.0029140914656920203	0.0	-0.04979478567838669	0.015917927026748657	0.013235975917251341	0.0	0.016229260208852125
" GUM_speech_impeachment-37
_1"	-0.003074523667863878	-0.03133274707943201	-0.2525790040381253	-0.2198959938250482	-0.1226128466149563	-0.026378970593214035	-0.00112329375339687
" GUM_speech_impeachment-39
_1"	-0.004425645461195518	0.007134160026907921	0.266098078340292	-0.1831722958314269	-0.1691080171925326	-0.04291101545095444	-0.0077178107131095075
" GUM_speech_impeachment-47
_1"	0.00030622353578533407	0.08980423212051392	-0.10229039937257767	-0.011327318847179413	0.009132148290138198	0.07233777642250061	-0.013008309781606137
" GUM_speech_inauguration-5
_1"	0.0015202705030728306	0.0	-0.009818151593208313	-0.003703005611896515	0.014776107089118251	0.0	-0.005980467450405841
" GUM_speech_inauguration-6
_1"	0.0007866029575013742	-0.00012886524200439453	0.07090761512517929	0.08538593351840973	0.08099591477234747	0.0201825350522995	-0.007573534095771162
" GUM_speech_inauguration-18
_1"	-0.006175415161248154	0.002133779227733612	0.1405799314379692	0.08837342634797096	0.05292946235884144	0.0	-0.042141144226485544
" GUM_speech_inauguration-25
_1"	-0.0003464159039234943	0.0006652642041444778	0.14288153871893883	0.06851107254624367	0.06792341868135193	-0.015735283493995667	-0.008023758983014717
" GUM_speech_inauguration-35
_1"	0.0063850576016500835	0.0030422210693359375	0.10850918292999268	0.07532328550489253	-0.010778029868890926	0.2206781804561615	0.03957381796760437
" GUM_speech_inauguration-36
_1"	0.010615492928594678	0.16066640615463257	0.13836760818958282	-0.05044613033533096	-0.0880047284687559	0.1337442547082901	0.01285146180362931
" GUM_textbook_governments-11
_1"	0.0015896851904235038	0.0	0.029683127999305725	-0.0357922035899908	0.004621817325315747	0.0	0.000250328964545965
" GUM_textbook_governments-12
_1"	-0.0001924474016465061	-0.01897493749856949	0.259760495275259	0.01887507919938869	-0.04613860589526003	0.010325014591217041	0.013845791930661489
" GUM_textbook_governments-12
_2"	0.0013498725736608291	0.0	0.15099020302295685	-0.13114258085162944	-0.07166270984634127	0.0	0.0067218184776590695
" GUM_textbook_governments-12
_3"	-0.006064556402487237	-0.05663567781448364	0.02232096903026104	-0.03028401918709278	-0.05162659652781587	-0.018540188670158386	-0.023030725226417137
